,이름,타율,타수대비홈런,타수대비삼진,타수대비사구,타수대비득점,타수대비타점,출루율,도루성공률,선수OPS,선수WAR
48,김동엽,0.311,0.0488997555012225,0.19315403422982885,0.009779951100244499,0.1466992665036675,0.1784841075794621,0.3164251207729469,0.5,0.865,2.13
49,채은성,0.293,0.036057692307692304,0.1658653846153846,0.021634615384615384,0.14182692307692307,0.21153846153846154,0.30823529411764705,0.0,0.8029999999999999,2.08
50,권희동,0.263,0.03550295857988166,0.20710059171597633,0.03254437869822485,0.19822485207100593,0.14792899408284024,0.28169014084507044,1.0,0.8009999999999999,2.08
51,안치홍,0.28600000000000003,0.019417475728155338,0.11407766990291263,0.01699029126213592,0.11893203883495146,0.13106796116504854,0.29550827423167847,0.8235294117647058,0.764,2.02
52,김재호,0.29,0.005037783375314861,0.11083123425692695,0.010075566750629723,0.11586901763224182,0.0982367758186398,0.29528535980148884,0.75,0.71,1.98
53,강진성,0.315,0.031007751937984496,0.11886304909560723,0.023255813953488372,0.13695090439276486,0.18087855297157623,0.32914572864321606,0.9,0.831,1.97
54,박준태,0.24600000000000002,0.014450867052023121,0.3468208092485549,0.05491329479768786,0.20520231213872833,0.0838150289017341,0.27807486631016043,0.8333333333333334,0.718,1.83
55,박세혁,0.273,0.008522727272727272,0.125,0.03409090909090909,0.13068181818181818,0.13920454545454544,0.289544235924933,0.625,0.713,1.78
56,이명기,0.309,0.00423728813559322,0.1652542372881356,0.00847457627118644,0.1694915254237288,0.09533898305084745,0.31185031185031187,0.631578947368421,0.7490000000000001,1.75
57,박병호,0.222,0.06622516556291391,0.36423841059602646,0.026490066225165563,0.17880794701986755,0.2052980132450331,0.24193548387096775,0.0,0.789,1.62
58,조용호,0.29600000000000004,0.0,0.20493827160493827,0.0049382716049382715,0.18024691358024691,0.07901234567901234,0.2961165048543689,0.8,0.725,1.53
59,허정협,0.271,0.032679738562091505,0.23202614379084968,0.006535947712418301,0.1437908496732026,0.14052287581699346,0.2733118971061093,0.0,0.767,1.43
60,살라디노,0.28,0.045454545454545456,0.3106060606060606,0.05303030303030303,0.19696969696969696,0.20454545454545456,0.31654676258992803,0.8571428571428571,0.888,1.35
61,오윤석,0.298,0.023809523809523808,0.27976190476190477,0.011904761904761904,0.18452380952380953,0.19047619047619047,0.30409356725146197,0.6666666666666666,0.81,1.31
62,이원석,0.268,0.03258145363408521,0.20300751879699247,0.005012531328320802,0.11278195488721804,0.18546365914786966,0.27114427860696516,0.0,0.7509999999999999,1.29
63,반즈,0.265,0.03180212014134275,0.2862190812720848,0.024734982332155476,0.13427561837455831,0.14840989399293286,0.2827586206896552,0.6666666666666666,0.769,1.24
64,한동민,0.249,0.07772020725388601,0.2538860103626943,0.031088082901554404,0.18134715025906736,0.16062176165803108,0.271356783919598,1.0,0.871,1.23
65,이지영,0.314,0.0,0.10077519379844961,0.015503875968992248,0.08527131782945736,0.13953488372093023,0.32075471698113206,0.5,0.735,1.2
66,김호재,0.322,0.00847457627118644,0.16101694915254236,0.025423728813559324,0.16101694915254236,0.0847457627118644,0.3360655737704918,1.0,0.8059999999999999,1.11
67,이대호,0.292,0.03690036900369004,0.12546125461254612,0.00922509225092251,0.12361623616236163,0.2029520295202952,0.2979890310786106,1.0,0.8059999999999999,1.01
68,이병규,0.27399999999999997,0.054878048780487805,0.3353658536585366,0.006097560975609756,0.17073170731707318,0.1951219512195122,0.2787878787878788,0.0,0.845,0.96
69,김민성,0.266,0.016835016835016835,0.2222222222222222,0.013468013468013467,0.09764309764309764,0.15824915824915825,0.2721311475409836,0.6666666666666666,0.7090000000000001,0.96
70,김준태,0.225,0.016339869281045753,0.20915032679738563,0.0032679738562091504,0.12418300653594772,0.14052287581699346,0.22580645161290322,0.5,0.6709999999999999,0.96
71,채태인,0.28300000000000003,0.0440251572327044,0.20754716981132076,0.0,0.06918238993710692,0.1509433962264151,0.2830188679245283,0.0,0.84,0.87
72,노시환,0.22,0.03468208092485549,0.3352601156069364,0.017341040462427744,0.1329479768786127,0.12427745664739884,0.23229461756373937,0.0,0.685,0.85
73,하주석,0.28600000000000003,0.007633587786259542,0.25190839694656486,0.007633587786259542,0.08396946564885496,0.12213740458015267,0.2894736842105263,0.8,0.674,0.85
74,김웅빈,0.275,0.03864734299516908,0.3140096618357488,0.014492753623188406,0.12077294685990338,0.1497584541062802,0.27906976744186046,1.0,0.789,0.77
75,정은원,0.244,0.008,0.16,0.02,0.108,0.1,0.25680933852140075,0.5,0.67,0.74
76,전병우,0.23399999999999999,0.022792022792022793,0.2792022792022792,0.005698005698005698,0.1225071225071225,0.1339031339031339,0.23661971830985915,1.0,0.665,0.71
77,이창진,0.33,0.0,0.19318181818181818,0.011363636363636364,0.2159090909090909,0.07954545454545454,0.33707865168539325,0.0,0.847,0.71
78,김성현,0.273,0.005934718100890208,0.0771513353115727,0.01483679525222552,0.10089020771513353,0.0712166172106825,0.2747875354107649,0.5,0.6629999999999999,0.66
79,오태곤,0.268,0.021645021645021644,0.19913419913419914,0.025974025974025976,0.14285714285714285,0.14285714285714285,0.2821576763485477,0.7142857142857143,0.7140000000000001,0.65
80,류지혁,0.381,0.023809523809523808,0.14285714285714285,0.11904761904761904,0.30952380952380953,0.11904761904761904,0.4375,0.5,0.9640000000000001,0.63
81,이천웅,0.257,0.009900990099009901,0.1353135313531353,0.013201320132013201,0.13861386138613863,0.1188118811881188,0.26537216828478966,0.6153846153846154,0.6729999999999999,0.62
82,최항,0.265,0.015151515151515152,0.20454545454545456,0.007575757575757576,0.1590909090909091,0.11363636363636363,0.2706766917293233,1.0,0.701,0.62
83,유한준,0.28,0.029023746701846966,0.13192612137203166,0.0,0.12401055408970976,0.1662269129287599,0.2789473684210526,0.0,0.758,0.61
84,김강민,0.243,0.039285714285714285,0.21785714285714286,0.014285714285714285,0.13214285714285715,0.14642857142857144,0.2491349480968858,0.5833333333333334,0.716,0.6
85,강한울,0.305,0.009523809523809525,0.22857142857142856,0.0,0.12380952380952381,0.09523809523809523,0.2909090909090909,1.0,0.7290000000000001,0.55
86,강태율,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
87,김형준,0.28600000000000003,0.04285714285714286,0.3,0.0,0.17142857142857143,0.15714285714285714,0.2857142857142857,0.0,0.804,0.52
88,김태군,0.292,0.008849557522123894,0.12389380530973451,0.035398230088495575,0.1415929203539823,0.1592920353982301,0.29838709677419356,0.0,0.7190000000000001,0.51
89,백용환,0.22,0.054945054945054944,0.31868131868131866,0.0,0.13186813186813187,0.10989010989010989,0.21739130434782608,0.0,0.752,0.51
90,나주환,0.27899999999999997,0.029411764705882353,0.21568627450980393,0.004901960784313725,0.10294117647058823,0.12745098039215685,0.27751196172248804,0.0,0.713,0.5
91,한승택,0.226,0.03982300884955752,0.25663716814159293,0.02654867256637168,0.09734513274336283,0.12831858407079647,0.23651452282157676,0.0,0.68,0.5
92,유민상,0.24600000000000002,0.020512820512820513,0.20512820512820512,0.015384615384615385,0.09743589743589744,0.16666666666666666,0.2562814070351759,0.0,0.7090000000000001,0.48
93,황대인,0.276,0.034482758620689655,0.25,0.0,0.1206896551724138,0.13793103448275862,0.27586206896551724,0.0,0.7979999999999999,0.47
94,이해창,0.26899999999999996,0.025210084033613446,0.19327731092436976,0.03361344537815126,0.09243697478991597,0.14285714285714285,0.2903225806451613,0.0,0.722,0.47
95,이유찬,0.253,0.0,0.28735632183908044,0.022988505747126436,0.3448275862068966,0.06896551724137931,0.26373626373626374,0.7647058823529411,0.664,0.45
96,러셀,0.254,0.00819672131147541,0.15163934426229508,0.00819672131147541,0.09016393442622951,0.12704918032786885,0.2601626016260163,1.0,0.653,0.45
97,강경학,0.22899999999999998,0.020833333333333332,0.3333333333333333,0.015625,0.13020833333333334,0.09895833333333333,0.235,0.3333333333333333,0.6920000000000001,0.44
98,이학주,0.23199999999999998,0.019704433497536946,0.2857142857142857,0.009852216748768473,0.1477832512315271,0.13793103448275862,0.23444976076555024,0.75,0.6629999999999999,0.42
99,최영진,0.293,0.010101010101010102,0.15151515151515152,0.020202020202020204,0.1414141414141414,0.1111111111111111,0.30392156862745096,0.4,0.725,0.41
100,박용택,0.3,0.009216589861751152,0.15668202764976957,0.0,0.10138248847926268,0.16129032258064516,0.2995391705069124,1.0,0.735,0.39
101,정진호,0.278,0.007220216606498195,0.17689530685920576,0.010830324909747292,0.10830324909747292,0.06498194945848375,0.27586206896551724,0.5625,0.708,0.38
102,김민하,0.28800000000000003,0.0136986301369863,0.2191780821917808,0.0273972602739726,0.136986301369863,0.1506849315068493,0.3026315789473684,0.0,0.785,0.37
103,문상철,0.263,0.05263157894736842,0.26973684210526316,0.013157894736842105,0.1513157894736842,0.16447368421052633,0.267515923566879,0.0,0.78,0.36
104,박승욱,0.264,0.00909090909090909,0.33636363636363636,0.03636363636363636,0.20909090909090908,0.09090909090909091,0.28448275862068967,0.8333333333333334,0.7040000000000001,0.34
105,모창민,0.303,0.015151515151515152,0.16666666666666666,0.007575757575757576,0.07575757575757576,0.09848484848484848,0.3037037037037037,0.0,0.797,0.34
106,최정원,0.275,0.0,0.325,0.0,0.45,0.05,0.2682926829268293,1.0,0.7829999999999999,0.29
107,손호영,0.36700000000000005,0.0,0.2,0.0,0.3,0.1,0.36666666666666664,1.0,0.82,0.29
108,김재유,0.259,0.008620689655172414,0.3017241379310345,0.02586206896551724,0.1724137931034483,0.07758620689655173,0.2727272727272727,0.8333333333333334,0.637,0.28
109,김호령,0.23199999999999998,0.028985507246376812,0.39855072463768115,0.021739130434782608,0.2608695652173913,0.11594202898550725,0.24305555555555555,0.5,0.698,0.28
110,오재원,0.23199999999999998,0.03225806451612903,0.3161290322580645,0.0,0.16129032258064516,0.17419354838709677,0.23076923076923078,0.6666666666666666,0.688,0.25
111,박성한,0.242,0.020202020202020204,0.21212121212121213,0.010101010101010102,0.0707070707070707,0.08080808080808081,0.24752475247524752,0.5,0.648,0.24
112,노수광,0.251,0.003436426116838488,0.21993127147766323,0.006872852233676976,0.13402061855670103,0.07216494845360824,0.2542372881355932,0.6111111111111112,0.649,0.23
113,김인태,0.185,0.012345679012345678,0.16049382716049382,0.024691358024691357,0.1728395061728395,0.16049382716049382,0.2,0.0,0.6459999999999999,0.23
114,신민재,0.32,0.0,0.12,0.0,1.04,0.2,0.2962962962962963,0.8,0.774,0.23
