Date,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team
2019-03-26,한화,KIA,김재영,임기영,정근우 양성우 송광민 호잉 김태균 이성열 정은원 하주석 최재훈 ,김선빈 해즐베이커 안치홍 최형우 김주찬 이명기 나지완 김민식 최원준 ,13,7,0
2019-03-26,LG,SK,임찬규,다익손,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,노수광 한유섬 최정 로맥 이재원 김강민 정의윤 최항 김성현 ,6,3,0
2019-03-26,키움,두산,최원태,후랭코프,이정후 김하성 박병호 샌즈 서건창 송성문 임병욱 주효상 김규민 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,2,7,1
2019-03-27,KT,NC,김민,김영규,황재균 유한준 강백호 로하스 박경수 장성우 윤석민 송민섭 고명성 ,이상호 노진혁 권희동 양의지 모창민 이원재 강진성 지석훈 김성욱 ,1,4,1
2019-03-27,삼성,롯데,최충연,장시환,박해민 김상수 구자욱 러프 김헌곤 김동엽 강민호 이학주 최영진 ,민병헌 손아섭 전준우 이대호 채태인 전병우 아수아헤 나종덕 신본기 ,23,4,0
2019-03-27,한화,KIA,김성훈,윌랜드,양성우 송광민 호잉 김태균 이성열 하주석 정은원 최재훈 장진혁 ,김선빈 해즐베이커 안치홍 최형우 김주찬 이명기 나지완 김민식 최원준 ,4,9,1
2019-03-27,LG,SK,배재준,박종훈,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,노수광 한유섬 최정 로맥 이재원 김강민 정의윤 최항 강승호 ,1,2,1
2019-03-27,키움,두산,이승호,유희관,이정후 김하성 박병호 샌즈 서건창 장영석 송성문 이지영 임병욱 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 김대한 ,2,3,1
2019-03-28,키움,두산,안우진,이영하,이정후 서건창 박병호 샌즈 김하성 송성문 허정협 임병욱 이지영 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,5,4,0
2019-03-28,LG,SK,차우찬,문승원,이형종 오지환 김현수 조셉 채은성 박용택 양종민 정상호 정주현 ,김강민 한유섬 최정 로맥 이재원 정의윤 강승호 최항 노수광 ,1,3,1
2019-03-28,한화,KIA,박주홍,김기훈,정근우 김민하 송광민 호잉 김태균 이성열 최재훈 하주석 정은원 ,김선빈 나지완 안치홍 최형우 김주찬 이명기 해즐베이커 김민식 최원준 ,4,6,1
2019-03-28,삼성,롯데,최채흥,윤성빈,김상수 박한이 구자욱 러프 김헌곤 강민호 김동엽 이학주 최영진 ,민병헌 손아섭 전준우 이대호 오윤석 한동희 아수아헤 안중열 신본기 ,12,7,0
2019-03-28,KT,NC,배제성,박진우,황재균 유한준 강백호 로하스 박경수 장성우 윤석민 오승택 심우준 ,이상호 김태진 권희동 양의지 모창민 이원재 지석훈 박헌욱 노진혁 ,2,6,1
2019-03-29,롯데,LG,레일리,윌슨,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,이형종 정주현 김현수 조셉 채은성 유강남 이천웅 양종민 오지환 ,1,2,1
2019-03-29,SK,키움,김광현,브리검,노수광 한유섬 김강민 로맥 이재원 최정 정의윤 최항 김성현 ,이정후 서건창 박병호 샌즈 김하성 송성문 허정협 임병욱 주효상 ,5,2,0
2019-03-29,KIA,KT,양현종,쿠에바스,최원준 나지완 안치홍 최형우 김주찬 이명기 해즐베이커 김민식 황윤호 ,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 심우준 ,3,6,1
2019-03-29,NC,한화,버틀러,서폴드,이상호 김태진 권희동 모창민 이원재 지석훈 박헌욱 정범모 손시헌 ,정근우 정은원 송광민 호잉 김태균 이성열 김민하 최재훈 오선진 ,0,9,1
2019-03-29,두산,삼성,린드블럼,맥과이어,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,박해민 박한이 구자욱 러프 김헌곤 강민호 이원석 이학주 김상수 ,3,2,0
2019-03-30,롯데,LG,김원중,켈리,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,이천웅 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,7,1,0
2019-03-30,SK,키움,산체스,요키시,노수광 한유섬 김강민 로맥 이재원 최정 정의윤 나주환 김성현 ,이정후 서건창 김하성 박병호 샌즈 임병욱 송성문 김혜성 이지영 ,1,3,1
2019-03-30,KIA,KT,터너,알칸타라,이명기 해즐베이커 안치홍 최형우 김주찬 나지완 최원준 김민식 황윤호 ,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 심우준 ,2,6,1
2019-03-30,NC,한화,루친스키,채드벨,이상호 강진성 권희동 양의지 모창민 지석훈 손시헌 박헌욱 김성욱 ,정근우 정은원 송광민 호잉 김태균 이성열 김민하 최재훈 오선진 ,5,13,1
2019-03-30,두산,삼성,이용찬,백정현,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 장승현 정수빈 ,박해민 김상수 구자욱 강민호 김헌곤 박한이 최영진 이학주 김성훈 ,4,2,0
2019-03-31,롯데,LG,톰슨,임찬규,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,5,6,1
2019-03-31,SK,키움,다익손,최원태,노수광 한유섬 김강민 이재원 나주환 최정 최항 허도환 김성현 ,이정후 서건창 김하성 박병호 샌즈 임병욱 허정협 장영석 주효상 ,8,7,0
2019-03-31,KIA,KT,황인준,금민철,이명기 최원준 안치홍 최형우 김주찬 해즐베이커 나지완 한승택 황윤호 ,박경수 유한준 강백호 로하스 윤석민 황재균 오승택 이해창 심우준 ,4,2,0
2019-03-31,NC,한화,이재학,김민우,이상호 노진혁 박석민 양의지 모창민 이원재 권희동 지석훈 김성욱 ,정근우 정은원 송광민 호잉 김태균 김민하 노시환 지성준 오선진 ,6,3,0
2019-03-31,두산,삼성,후랭코프,헤일리,정수빈 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 류지혁 ,박해민 김상수 구자욱 러프 김헌곤 이원석 김동엽 강민호 김성훈 ,9,4,0
2019-04-02,KT,두산,이대은,유희관,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 심우준 오승택 ,정수빈 페르난데스 박건우 김재환 오재일 허경민 김재호 박세혁 오재원 ,0,9,1
2019-04-02,롯데,SK,장시환,박종훈,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,노수광 고종욱 김강민 로맥 이재원 최정 정의윤 최항 김성현 ,5,0,0
2019-04-02,LG,한화,배재준,장민재,이형종 오지환 박용택 김현수 채은성 유강남 양종민 김용의 정주현 ,정근우 정은원 송광민 호잉 김태균 김민하 최재훈 변우혁 오선진 ,2,6,1
2019-04-02,KIA,삼성,윌랜드,최충연,이명기 해즐베이커 안치홍 최형우 김주찬 나지완 최원준 김민식 김선빈 ,김상수 구자욱 이원석 러프 김헌곤 박한이 강민호 이학주 박해민 ,4,1,0
2019-04-02,키움,NC,이승호,김영규,이정후 서건창 김하성 샌즈 장영석 임병욱 허정협 송성문 이지영 ,이상호 노진혁 박석민 양의지 모창민 권희동 이원재 김진형 김성욱 ,8,6,0
2019-04-03,KT,두산,김민,이영하,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 김민혁 ,정수빈 페르난데스 박건우 김재환 오재일 허경민 김재호 박세혁 류지혁 ,1,5,1
2019-04-03,롯데,SK,박시영,문승원,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 전병우 ,배영섭 노수광 김강민 로맥 이재원 최정 정의윤 최항 김성현 ,3,1,0
2019-04-03,LG,한화,차우찬,박주홍,이형종 정주현 박용택 김현수 채은성 유강남 오지환 양종민 김용의 ,정근우 정은원 송광민 호잉 김태균 김민하 최재훈 노시환 오선진 ,7,0,0
2019-04-03,KIA,삼성,김기훈,최채흥,이명기 김선빈 안치홍 최형우 김주찬 문선재 이창진 한승택 최원준 ,김상수 김동엽 구자욱 러프 김헌곤 강민호 이원석 이학주 박해민 ,3,6,1
2019-04-03,키움,NC,안우진,박진우,이정후 서건창 김하성 샌즈 송성문 장영석 김규민 김혜성 이지영 ,이상호 노진혁 박석민 양의지 모창민 권희동 이원재 김태진 김성욱 ,1,9,1
2019-04-04,KT,두산,쿠에바스,린드블럼,김민혁 유한준 강백호 로하스 윤석민 박경수 장성우 오승택 황재균 ,정수빈 페르난데스 박건우 김재환 오재일 허경민 오재원 박세혁 류지혁 ,4,5,1
2019-04-04,롯데,SK,레일리,김광현,민병헌 오윤석 전준우 이대호 정훈 전병우 한동희 김준태 신본기 ,김강민 강승호 정의윤 로맥 이재원 최정 나주환 김성현 노수광 ,6,7,1
2019-04-04,LG,한화,윌슨,서폴드,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,정근우 정은원 송광민 호잉 김태균 김민하 최재훈 노시환 오선진 ,1,2,1
2019-04-04,KIA,삼성,양현종,맥과이어,이명기 최원준 김선빈 최형우 해즐베이커 류승현 문선재 박준태 김민식 ,김상수 박해민 구자욱 러프 김헌곤 이원석 강민호 김동엽 이학주 ,7,12,1
2019-04-04,키움,NC,브리검,버틀러,이정후 김하성 박병호 샌즈 서건창 장영석 송성문 이지영 김규민 ,이상호 나성범 박석민 양의지 모창민 권희동 이원재 노진혁 김성욱 ,6,5,0
2019-04-05,NC,두산,루친스키,이용찬,이상호 권희동 나성범 박석민 양의지 모창민 지석훈 노진혁 김성욱 ,정수빈 페르난데스 박건우 김재환 오재일 허경민 김재호 박세혁 오재원 ,7,3,0
2019-04-05,삼성,SK,백정현,산체스,김상수 박해민 구자욱 러프 김헌곤 이원석 최영진 김성훈 김민수 ,김강민 강승호 정의윤 로맥 이재원 최정 나주환 김성현 배영섭 ,0,3,1
2019-04-05,LG,KT,켈리,알칸타라,이형종 이천웅 김현수 조셉 채은성 김민성 오지환 유강남 정주현 ,김민혁 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 심우준 ,13,0,0
2019-04-05,키움,KIA,요키시,터너,이정후 김하성 박병호 샌즈 서건창 장영석 허정협 김혜성 이지영 ,최원준 류승현 안치홍 최형우 이명기 이창진 박준태 한승택 박찬호 ,4,6,1
2019-04-05,한화,롯데,채드벨,김원중,정근우 정은원 호잉 김태균 김회성 최재훈 김민하 노시환 오선진 ,정훈 오윤석 전준우 이대호 전병우 한동희 김문호 나종덕 신본기 ,2,5,1
2019-04-06,NC,두산,이재학,후랭코프,노진혁 김태진 나성범 박석민 모창민 권희동 이원재 정범모 김성욱 ,정수빈 페르난데스 박건우 김재환 오재일 허경민 오재원 박세혁 김재호 ,6,5,0
2019-04-06,삼성,SK,헤일리,다익손,김상수 박해민 구자욱 러프 김헌곤 이원석 강민호 김동엽 이학주 ,김강민 강승호 정의윤 로맥 이재원 최정 나주환 허도환 노수광 ,1,2,1
2019-04-06,LG,KT,임찬규,금민철,이천웅 정주현 김현수 조셉 채은성 김민성 양종민 유강남 오지환 ,김민혁 박경수 강백호 로하스 유한준 황재균 윤석민 이해창 심우준 ,1,2,1
2019-04-06,키움,KIA,최원태,황인준,이정후 김하성 박병호 샌즈 서건창 장영석 송성문 박정음 주효상 ,최원준 류승현 안치홍 최형우 이명기 이창진 박준태 박찬호 김민식 ,14,4,0
2019-04-06,한화,롯데,김민우,톰슨,유장혁 정은원 호잉 김태균 노시환 김민하 지성준 변우혁 오선진 ,정훈 김문호 전준우 이대호 오윤석 한동희 아수아헤 김준태 강로한 ,7,9,1
2019-04-07,NC,두산,김영규,유희관,이상호 지석훈 나성범 양의지 모창민 권희동 강진성 손시헌 김성욱 ,정수빈 페르난데스 박건우 김재환 최주환 허경민 오재원 장승현 정병곤 ,5,3,0
2019-04-07,삼성,SK,윤성환,박종훈,김상수 박해민 구자욱 러프 김헌곤 박한이 이원석 강민호 이학주 ,김강민 고종욱 정의윤 로맥 이재원 최정 나주환 강승호 김성현 ,2,3,1
2019-04-07,LG,KT,배재준,이대은,이천웅 오지환 김현수 조셉 채은성 김민성 김용의 정상호 정주현 ,김민혁 박경수 강백호 로하스 유한준 황재균 윤석민 장성우 심우준 ,3,4,1
2019-04-07,한화,롯데,장민재,장시환,정근우 정은원 송광민 호잉 김태균 노시환 지성준 장진혁 오선진 ,정훈 김문호 채태인 이대호 허일 한동희 아수아헤 김준태 강로한 ,16,1,0
2019-04-09,KT,키움,김민,이승호,김민혁 박경수 강백호 로하스 유한준 윤석민 황재균 장성우 심우준 ,이정후 김하성 박병호 샌즈 장영석 서건창 김혜성 이지영 박정음 ,3,7,1
2019-04-10,삼성,LG,맥과이어,윌슨,김상수 구자욱 이원석 러프 김헌곤 박한이 강민호 김동엽 이학주 ,이천웅 오지환 김현수 조셉 채은성 박용택 김민성 유강남 정주현 ,6,5,0
2019-04-10,KT,키움,쿠에바스,안우진,김민혁 박경수 강백호 로하스 유한준 황재균 장성우 오승택 심우준 ,이정후 서건창 박병호 샌즈 장영석 송성문 허정협 김혜성 박동원 ,2,4,1
2019-04-10,SK,한화,김광현,서폴드,노수광 고종욱 정의윤 로맥 이재원 최정 김강민 최항 김성현 ,정근우 정은원 송광민 호잉 김태균 노시환 최재훈 김민하 오선진 ,8,3,0
2019-04-10,NC,KIA,박진우,윌랜드,이상호 노진혁 나성범 양의지 박석민 모창민 권희동 이원재 지석훈 ,최원준 류승현 안치홍 최형우 이명기 이창진 문선재 한승택 박찬호 ,1,2,1
2019-04-10,두산,롯데,린드블럼,레일리,허경민 정수빈 박건우 김재환 페르난데스 김재호 백동훈 박세혁 류지혁 ,손아섭 김문호 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,3,1,0
2019-04-11,삼성,LG,백정현,켈리,김상수 구자욱 이원석 러프 김헌곤 박한이 강민호 박해민 이학주 ,이천웅 정주현 김현수 조셉 채은성 박용택 김민성 유강남 오지환 ,2,5,1
2019-04-11,KT,키움,알칸타라,김태훈,김민혁 황재균 강백호 로하스 유한준 박경수 윤석민 이해창 심우준 ,이정후 서건창 박병호 샌즈 장영석 송성문 이지영 김혜성 박정음 ,8,1,0
2019-04-11,SK,한화,산체스,채드벨,김강민 강승호 정의윤 로맥 이재원 나주환 배영섭 김성현 노수광 ,정근우 정은원 송광민 호잉 김태균 백창수 최재훈 노시환 오선진 ,1,0,0
2019-04-11,NC,KIA,최성영,양현종,이상호 지석훈 나성범 양의지 박석민 권희동 이우성 손시헌 노진혁 ,최원준 류승현 안치홍 최형우 이명기 이창진 문선재 한승택 박찬호 ,4,2,0
2019-04-11,두산,롯데,이용찬,김원중,정수빈 정진호 박건우 김재환 페르난데스 허경민 오재원 박세혁 김재호 ,손아섭 김문호 전준우 이대호 채태인 한동희 아수아헤 나종덕 신본기 ,5,1,0
2019-04-12,두산,LG,후랭코프,차우찬,정수빈 정진호 박건우 김재환 페르난데스 김재호 허경민 장승현 오재원 ,이천웅 오지환 김현수 조셉 채은성 박용택 김민성 유강남 정주현 ,0,3,1
2019-04-12,한화,키움,박주홍,요키시,백창수 정은원 송광민 호잉 김태균 최재훈 오선진 김회성 김민하 ,이정후 서건창 박병호 샌즈 장영석 허정협 김규민 이지영 김혜성 ,3,5,1
2019-04-12,KT,삼성,금민철,헤일리,김진곤 황재균 강백호 로하스 유한준 박경수 윤석민 장성우 심우준 ,김상수 박해민 구자욱 러프 이원석 강민호 김동엽 이학주 김헌곤 ,0,5,1
2019-04-12,롯데,NC,톰슨,루친스키,손아섭 허일 전준우 이대호 정훈 한동희 오윤석 김준태 신본기 ,이상호 김태진 권희동 나성범 박석민 이원재 지석훈 노진혁 정범모 ,1,2,1
2019-04-13,두산,LG,유희관,임찬규,허경민 정수빈 박건우 김재환 페르난데스 정진호 김재호 박세혁 오재원 ,이천웅 정주현 김현수 조셉 채은성 박용택 김민성 유강남 오지환 ,2,5,1
2019-04-13,한화,키움,김민우,최원태,양성우 정은원 송광민 호잉 김태균 오선진 김회성 지성준 장진혁 ,이정후 서건창 박병호 샌즈 장영석 송성문 허정협 김혜성 박동원 ,3,5,1
2019-04-13,KIA,SK,김기훈,박종훈,최원준 류승현 안치홍 최형우 이범호 이창진 박준태 김민식 박찬호 ,김강민 한유섬 정의윤 로맥 이재원 최정 고종욱 나주환 김성현 ,6,4,0
2019-04-13,KT,삼성,이대은,윤성환,김민혁 황재균 강백호 로하스 유한준 박경수 윤석민 장성우 심우준 ,김상수 박해민 구자욱 러프 이원석 강민호 이학주 최영진 김헌곤 ,5,3,0
2019-04-13,롯데,NC,장시환,이재학,손아섭 정훈 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,박민우 김태진 나성범 베탄코트 박석민 지석훈 이우성 김형준 노진혁 ,5,7,1
2019-04-14,두산,LG,이영하,배재준,정수빈 페르난데스 박건우 김재환 허경민 박세혁 김재호 신성현 오재원 ,이천웅 오지환 박용택 김현수 채은성 유강남 김민성 김용의 정주현 ,8,0,0
2019-04-14,한화,키움,장민재,이승호,오선진 정은원 송광민 호잉 김태균 최재훈 변우혁 정근우 양성우 ,이정후 서건창 장영석 샌즈 허정협 송성문 박동원 김혜성 이지영 ,3,2,0
2019-04-14,KIA,SK,홍건희,문승원,최원준 이창진 류승현 최형우 이범호 문선재 홍재호 한승택 박찬호 ,고종욱 한유섬 최정 정의윤 이재원 로맥 최항 김성현 노수광 ,4,2,0
2019-04-14,KT,삼성,김민,최채흥,오승택 황재균 강백호 로하스 유한준 박경수 윤석민 이해창 심우준 ,김상수 박해민 구자욱 러프 이원석 박한이 김동엽 이학주 김민수 ,12,14,1
2019-04-14,롯데,NC,송승준,김영규,정훈 손아섭 전준우 이대호 채태인 한동희 오윤석 나종덕 신본기 ,박민우 지석훈 나성범 양의지 박석민 권희동 베탄코트 이우성 손시헌 ,1,8,1
2019-04-16,SK,두산,김광현,린드블럼,김강민 한유섬 최정 정의윤 이재원 로맥 고종욱 박승욱 최항 ,정수빈 페르난데스 박건우 김재환 허경민 김재호 신성현 박세혁 류지혁 ,3,8,1
2019-04-16,한화,KT,서폴드,쿠에바스,양성우 정은원 송광민 호잉 김태균 이성열 최재훈 정근우 오선진 ,김민혁 황재균 강백호 로하스 유한준 박경수 윤석민 장성우 심우준 ,2,4,1
2019-04-16,키움,삼성,안우진,맥과이어,이정후 서건창 김하성 샌즈 장영석 송성문 김규민 김혜성 박동원 ,김상수 박해민 구자욱 러프 이원석 박한이 강민호 김동엽 이학주 ,4,0,0
2019-04-16,KIA,롯데,윌랜드,김건국,최원준 류승현 안치홍 최형우 김주찬 이창진 이명기 박찬호 한승택 ,전준우 아수아헤 손아섭 이대호 오윤석 한동희 정훈 김준태 신본기 ,9,10,1
2019-04-16,LG,NC,윌슨,박진우,이천웅 오지환 박용택 김현수 유강남 김민성 김용의 전민수 정주현 ,박민우 나성범 박석민 양의지 권희동 베탄코트 노진혁 이우성 이상호 ,7,2,0
2019-04-17,SK,두산,산체스,홍상삼,김강민 한유섬 최정 정의윤 이재원 로맥 고종욱 박승욱 김성현 ,정수빈 페르난데스 박건우 김재환 허경민 김재호 신성현 박세혁 류지혁 ,3,12,1
2019-04-17,한화,KT,채드벨,배제성,정은원 송광민 호잉 이성열 김태균 오선진 최재훈 양성우 변우혁 ,배정대 황재균 강백호 로하스 유한준 박경수 오승택 장성우 심우준 ,8,5,0
2019-04-17,키움,삼성,김태훈,백정현,이정후 서건창 김하성 샌즈 장영석 송성문 김규민 이지영 김혜성 ,박해민 김상수 구자욱 러프 이원석 강민호 김동엽 이학주 최영진 ,5,3,0
2019-04-17,KIA,롯데,양현종,레일리,최원준 류승현 안치홍 최형우 김주찬 이창진 문선재 한승택 박찬호 ,전준우 아수아헤 손아섭 이대호 오윤석 한동희 정훈 김준태 신본기 ,6,8,1
2019-04-17,LG,NC,켈리,버틀러,이천웅 오지환 박용택 김현수 유강남 김민성 김용의 전민수 정주현 ,박민우 권희동 나성범 양의지 박석민 베탄코트 노진혁 이우성 지석훈 ,4,2,0
2019-04-18,SK,두산,다익손,후랭코프,노수광 고종욱 최정 한유섬 김강민 로맥 나주환 허도환 김성현 ,정수빈 페르난데스 박건우 김재환 허경민 김재호 신성현 박세혁 류지혁 ,4,3,0
2019-04-18,한화,KT,이태양,알칸타라,정은원 오선진 호잉 이성열 김태균 송광민 최재훈 양성우 변우혁 ,김민혁 황재균 강백호 로하스 유한준 박경수 윤석민 장성우 심우준 ,5,6,1
2019-04-18,키움,삼성,요키시,헤일리,서건창 송성문 김하성 샌즈 장영석 김규민 허정협 이지영 김혜성 ,박해민 김상수 이원석 러프 강민호 박한이 최영진 김동엽 박계범 ,4,5,1
2019-04-18,KIA,롯데,터너,김원중,최원준 이명기 안치홍 최형우 김주찬 이창진 류승현 김민식 박찬호 ,전준우 아수아헤 손아섭 이대호 채태인 한동희 나경민 김준태 신본기 ,9,10,1
2019-04-18,LG,NC,차우찬,루친스키,이천웅 오지환 박용택 김현수 유강남 김민성 김용의 전민수 정주현 ,이상호 박민우 나성범 양의지 박석민 권희동 베탄코트 지석훈 정범모 ,6,1,0
2019-04-19,키움,LG,최원태,김대현,서건창 김하성 박병호 샌즈 장영석 김규민 박동원 김혜성 박정음 ,이천웅 오지환 박용택 김현수 채은성 김민성 김용의 정상호 신민재 ,13,3,0
2019-04-19,NC,SK,이재학,박종훈,박민우 노진혁 나성범 양의지 박석민 이원재 권희동 베탄코트 김태진 ,김강민 고종욱 최정 한유섬 이재원 로맥 정의윤 박승욱 김성현 ,14,11,0
2019-04-19,삼성,한화,윤성환,김범수,박해민 김상수 구자욱 러프 이원석 강민호 김동엽 이학주 박계범 ,정은원 오선진 호잉 이성열 김태균 송광민 최재훈 최진행 변우혁 ,3,4,1
2019-04-19,두산,KIA,유희관,김기훈,정수빈 페르난데스 박건우 김재환 허경민 김재호 박세혁 신성현 류지혁 ,최원준 이명기 김선빈 최형우 나지완 이창진 류승현 한승택 박찬호 ,8,6,0
2019-04-19,KT,롯데,금민철,톰슨,김민혁 황재균 강백호 로하스 유한준 박경수 문상철 장성우 심우준 ,전준우 아수아헤 손아섭 이대호 채태인 한동희 정훈 김준태 신본기 ,6,5,0
