Date,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team
2017-04-30,SK,삼성,다이아몬드,우규민,조용호 정진기 최정 김동엽 한유섬 이재원 박정권 김성현 박승욱 ,박해민 배영섭 구자욱 이승엽 이원석 조동찬 이지영 강한울 김상수 ,13,2,0
2017-04-30,NC,KIA,맨쉽,임기영,김준완 이종욱 나성범 스크럭스 박석민 모창민 도태훈 지석훈 김태군 ,이명기 안치홍 김주찬 최형우 나지완 이범호 서동욱 김민식 김선빈 ,12,1,0
2017-05-02,NC,LG,최금강,류제국,이종욱 모창민 나성범 스크럭스 박석민 권희동 지석훈 도태훈 김태군 ,이형종 김용의 박용택 히메네스 오지환 임훈 양석환 정상호 손주인 ,2,1,0
2017-05-02,KIA,넥센,헥터,한현희,이명기 안치홍 김주찬 최형우 나지완 이범호 서동욱 김민식 김선빈 ,송성문 이정후 서건창 허정협 채태인 김민성 김하성 박정음 주효상 ,9,3,0
2017-05-02,한화,SK,장민재,윤희상,이용규 정근우 송광민 로사리오 최진행 하주석 김회성 장민석 허도환 ,조용호 나주환 한유섬 김동엽 정의윤 박정권 이재원 김성현 박승욱 ,6,5,0
2017-05-02,롯데,kt,송승준,정대현,손아섭 김동한 최준석 이대호 강민호 김문호 번즈 이우민 문규현 ,이대형 박경수 유한준 장성우 오태곤 이해창 김사연 박기혁 심우준 ,9,0,0
2017-05-02,두산,삼성,유희관,윤성환,민병헌 정진호 에반스 김재환 양의지 박건우 오재원 허경민 류지혁 ,박해민 김헌곤 구자욱 러프 조동찬 이승엽 이원석 이지영 김상수 ,5,6,1
2017-05-03,NC,LG,구창모,임찬규,이종욱 모창민 나성범 스크럭스 박석민 권희동 지석훈 김태군 황윤호 ,이형종 김용의 박용택 히메네스 오지환 양석환 문선재 유강남 손주인 ,0,13,1
2017-05-03,KIA,넥센,양현종,최원태,이명기 김선빈 김주찬 최형우 나지완 이범호 서동욱 김호령 김민식 ,이택근 이정후 서건창 윤석민 허정협 김민성 송성문 김재현 김하성 ,2,1,0
2017-05-03,한화,SK,배영수,문승원,정근우 장민석 하주석 로사리오 송광민 이양기 김경언 최재훈 김회성 ,정진기 최정용 나주환 한유섬 김동엽 박정권 정의윤 이재원 박승욱 ,9,8,0
2017-05-03,롯데,kt,애디튼,피어밴드,손아섭 김동한 최준석 이대호 강민호 김문호 번즈 이우민 문규현 ,이대형 오정복 박경수 유한준 장성우 윤요섭 오태곤 정현 심우준 ,2,8,1
2017-05-03,두산,삼성,홍상삼,최충연,민병헌 정진호 에반스 김재환 양의지 박건우 최주환 오재원 김재호 ,박해민 김헌곤 구자욱 러프 이승엽 조동찬 이원석 권정웅 김상수 ,10,4,0
2017-05-04,NC,LG,이민호,차우찬,이종욱 모창민 나성범 스크럭스 권희동 박석민 지석훈 손시헌 김태군 ,이형종 김용의 박용택 히메네스 오지환 양석환 최재원 유강남 문선재 ,3,4,1
2017-05-04,KIA,넥센,김진우,신재영,버나디나 이명기 김주찬 최형우 안치홍 서동욱 신종길 김민식 김선빈 ,박정음 서건창 김태완 채태인 윤석민 허정협 김민성 김재현 이정후 ,1,9,1
2017-05-04,한화,SK,안영명,박종훈,정근우 장민석 송광민 로사리오 김경언 하주석 양성우 허도환 김회성 ,조용호 나주환 한유섬 정의윤 이홍구 박정권 이재원 박승욱 김성현 ,2,6,1
2017-05-04,롯데,kt,박세웅,류희운,나경민 김동한 손아섭 이대호 최준석 강민호 김문호 번즈 문규현 ,이대형 오정복 박경수 유한준 이진영 장성우 윤요섭 박기혁 정현 ,3,2,0
2017-05-04,두산,삼성,니퍼트,김대우,민병헌 국해성 에반스 김재환 양의지 박건우 최주환 오재원 김재호 ,박해민 김상수 구자욱 러프 조동찬 김헌곤 이원석 이지영 강한울 ,17,2,0
2017-05-05,LG,두산,소사,장원준,이형종 김용의 정성훈 히메네스 오지환 양석환 문선재 정상호 손주인 ,김재호 최주환 에반스 김재환 양의지 박건우 오재원 허경민 조수행 ,3,1,0
2017-05-05,SK,넥센,김주한,조상우,조용호 노수광 나주환 한유섬 정의윤 박정권 이홍구 박승욱 김성현 ,송성문 서건창 윤석민 채태인 허정협 김민성 김규민 김재현 이정후 ,3,5,1
2017-05-05,kt,한화,정성곤,오간도,오정복 이진영 박경수 모넬 유한준 장성우 박기혁 심우준 이대형 ,정근우 하주석 송광민 로사리오 김경언 김원석 양성우 차일목 김회성 ,1,13,1
2017-05-05,KIA,롯데,팻딘,레일리,안치홍 김지성 김주찬 최형우 나지완 이범호 김주형 한승택 김호령 ,손아섭 김동한 최준석 이대호 정훈 김문호 번즈 김사훈 문규현 ,5,3,0
2017-05-05,삼성,NC,페트릭,해커,박해민 김상수 구자욱 러프 조동찬 김헌곤 이원석 이지영 강한울 ,김성욱 모창민 나성범 스크럭스 박석민 권희동 지석훈 손시헌 김태군 ,2,7,1
2017-05-06,LG,두산,김대현,함덕주,이형종 김용의 정성훈 히메네스 양석환 강승호 문선재 유강남 손주인 ,민병헌 최주환 에반스 김재환 양의지 박건우 국해성 오재원 김재호 ,7,5,0
2017-05-06,SK,넥센,켈리,양훈,조용호 노수광 최정 한유섬 김동엽 박정권 이재원 박승욱 김성현 ,송성문 서건창 윤석민 허정협 채태인 김웅빈 김규민 김재현 이정후 ,13,5,0
2017-05-06,kt,한화,로치,이태양,이대형 이진영 박경수 모넬 유한준 오정복 박기혁 심우준 이해창 ,정근우 장민석 송광민 로사리오 김경언 김원석 양성우 하주석 최재훈 ,3,5,1
2017-05-06,KIA,롯데,임기영,김원중,버나디나 이명기 안치홍 최형우 나지완 이범호 서동욱 김민식 김선빈 ,손아섭 나경민 김문호 이대호 강민호 최준석 번즈 김동한 김대륙 ,3,0,0
2017-05-06,삼성,NC,최지광,구창모,김상수 박해민 구자욱 러프 조동찬 김헌곤 이원석 이지영 강한울 ,이종욱 김성욱 나성범 스크럭스 모창민 박석민 지석훈 손시헌 김태군 ,12,1,0
2017-05-07,LG,두산,류제국,유희관,박용택 김용의 정성훈 히메네스 양석환 손주인 임훈 정상호 강승호 ,민병헌 오재원 에반스 김재환 최주환 박건우 허경민 박세혁 김재호 ,10,4,0
2017-05-07,kt,한화,고영표,송은범,이대형 이진영 박경수 유한준 장성우 모넬 박기혁 하준호 심우준 ,정근우 장민석 송광민 로사리오 김경언 하주석 양성우 최재훈 김원석 ,10,0,0
2017-05-07,KIA,롯데,헥터,박진형,버나디나 이명기 안치홍 최형우 이범호 신종길 서동욱 김민식 김선빈 ,손아섭 나경민 이대호 최준석 강민호 김문호 문규현 김동한 번즈 ,5,3,0
2017-05-07,삼성,NC,우규민,최금강,박해민 강한울 구자욱 러프 조동찬 김헌곤 이원석 이지영 정병곤 ,이종욱 이상호 나성범 스크럭스 모창민 박석민 권희동 손시헌 김태군 ,3,13,1
2017-05-09,kt,KIA,정대현,양현종,오정복 박기혁 박경수 유한준 윤요섭 모넬 김사연 이해창 심우준 ,버나디나 이명기 나지완 최형우 이범호 김주찬 안치홍 김민식 김지성 ,4,9,1
2017-05-10,SK,두산,문승원,니퍼트,조용호 나주환 최정 한유섬 김동엽 박정권 정의윤 이재원 박승욱 ,민병헌 오재원 에반스 김재환 양의지 박건우 최주환 허경민 김재호 ,0,6,1
2017-05-10,롯데,한화,송승준,배영수,손아섭 나경민 이대호 최준석 강민호 김문호 김동한 번즈 김대륙 ,정근우 양성우 송광민 로사리오 김경언 장민석 하주석 최재훈 김원석 ,8,1,0
2017-05-10,LG,삼성,차우찬,윤성환,박용택 김용의 정성훈 히메네스 오지환 양석환 이병규 유강남 손주인 ,박해민 김헌곤 구자욱 러프 조동찬 이승엽 김상수 이원석 이지영 ,6,1,0
2017-05-10,kt,KIA,피어밴드,김진우,이대형 이진영 박경수 유한준 장성우 오태곤 오정복 박기혁 심우준 ,버나디나 이명기 나지완 최형우 이범호 김주찬 안치홍 김지성 한승택 ,3,0,0
2017-05-10,넥센,NC,최원태,맨쉽,서건창 송성문 윤석민 대니돈 채태인 고종욱 김웅빈 김재현 이정후 ,이종욱 박민우 나성범 스크럭스 모창민 박석민 권희동 손시헌 김태군 ,0,3,1
2017-05-11,SK,두산,박종훈,장원준,노수광 로맥 최정 김동엽 한유섬 정의윤 나주환 이재원 김성현 ,민병헌 오재원 최주환 김재환 양의지 박건우 김재호 오재일 허경민 ,0,7,1
2017-05-11,롯데,한화,박세웅,오간도,손아섭 나경민 이대호 최준석 강민호 김문호 문규현 번즈 김대륙 ,정근우 하주석 송광민 로사리오 김태균 양성우 장민석 차일목 김원석 ,1,2,1
2017-05-11,LG,삼성,소사,페트릭,박용택 김용의 정성훈 히메네스 오지환 양석환 이병규 정상호 손주인 ,김상수 박해민 구자욱 러프 이승엽 조동찬 김헌곤 이원석 이지영 ,8,5,0
2017-05-11,kt,KIA,주권,팻딘,이대형 오정복 박경수 유한준 장성우 오태곤 김사연 정현 박기혁 ,버나디나 이명기 나지완 최형우 이범호 김주찬 안치홍 김민식 김지성 ,4,2,0
2017-05-11,넥센,NC,신재영,해커,고종욱 이정후 서건창 윤석민 채태인 김민성 김웅빈 채상현 김재현 ,이종욱 박민우 나성범 스크럭스 모창민 박석민 권희동 손시헌 김태군 ,2,1,0
2017-05-12,한화,LG,이태양,김대현,정근우 하주석 송광민 로사리오 김태균 양성우 장민석 차일목 김원석 ,박용택 김용의 이형종 히메네스 오지환 양석환 임훈 유강남 최재원 ,5,3,0
2017-05-12,KIA,SK,임기영,켈리,버나디나 이명기 나지완 최형우 이범호 서동욱 안치홍 김민식 김지성 ,조용호 정진기 최정 한유섬 로맥 박정권 이재원 박승욱 김성현 ,2,8,1
2017-05-12,NC,kt,이민호,로치,이재율 이종욱 나성범 스크럭스 모창민 지석훈 손시헌 김태군 이상호 ,이대형 모넬 박경수 유한준 장성우 오태곤 김사연 심우준 박기혁 ,8,5,0
2017-05-12,넥센,삼성,밴헤켄,백정현,이정후 김하성 서건창 윤석민 허정협 김민성 고종욱 박동원 채상현 ,김상수 김헌곤 구자욱 러프 이승엽 이원석 조동찬 이지영 배영섭 ,1,4,1
2017-05-13,한화,LG,김재영,류제국,정근우 하주석 송광민 로사리오 김태균 양성우 장민석 최재훈 김원석 ,김용의 임훈 박용택 히메네스 정성훈 양석환 손주인 정상호 강승호 ,10,0,0
2017-05-13,KIA,SK,헥터,윤희상,이명기 김선빈 안치홍 최형우 서동욱 김주형 버나디나 김민식 김호령 ,조용호 정진기 최정 한유섬 로맥 박정권 이재원 나주환 김성현 ,5,3,0
2017-05-13,NC,kt,최금강,고영표,이재율 이종욱 나성범 스크럭스 박석민 권희동 지석훈 손시헌 김태군 ,이대형 모넬 박경수 유한준 이진영 오정복 이해창 정현 심우준 ,2,5,1
2017-05-13,넥센,삼성,조상우,김대우,송성문 고종욱 서건창 채태인 김하성 김민성 채상현 김재현 이정후 ,김상수 김헌곤 구자욱 러프 이승엽 이원석 강한울 이지영 박해민 ,5,4,0
2017-05-13,두산,롯데,홍상삼,레일리,민병헌 신성현 에반스 김재환 양의지 박건우 최주환 허경민 김재호 ,손아섭 이우민 이대호 최준석 김문호 강민호 정훈 문규현 번즈 ,9,4,0
2017-05-14,한화,LG,윤규진,임찬규,정근우 하주석 송광민 로사리오 김태균 양성우 장민석 최재훈 김원석 ,박용택 김용의 정성훈 히메네스 오지환 채은성 이형종 유강남 손주인 ,1,4,1
2017-05-14,KIA,SK,양현종,김태훈,김주찬 이명기 나지완 최형우 이범호 안치홍 김선빈 김민식 김호령 ,조용호 나주환 최정 로맥 한유섬 김동엽 정의윤 이홍구 김성현 ,3,4,1
2017-05-14,NC,kt,이재학,정성곤,김성욱 모창민 나성범 스크럭스 권희동 박석민 지석훈 손시헌 김태우 ,이대형 모넬 박경수 이진영 오정복 오태곤 박기혁 이해창 심우준 ,5,10,1
2017-05-14,넥센,삼성,한현희,최지광,고종욱 서건창 윤석민 채태인 김하성 김민성 이정후 박동원 유재신 ,김상수 김헌곤 구자욱 러프 이승엽 이원석 박한이 권정웅 강한울 ,5,4,0
2017-05-14,두산,롯데,유희관,애디튼,민병헌 허경민 에반스 김재환 양의지 박건우 최주환 오재원 김재호 ,손아섭 정훈 이대호 최준석 강민호 김문호 김동한 번즈 김대륙 ,15,1,0
2017-05-16,NC,두산,구창모,니퍼트,이종욱 이상호 나성범 스크럭스 권희동 모창민 박석민 손시헌 김태군 ,민병헌 허경민 에반스 김재환 양의지 박건우 최주환 신성현 김재호 ,2,1,0
2017-05-16,한화,넥센,비야누에바,최원태,정근우 장민석 송광민 로사리오 김태균 양성우 하주석 최재훈 김원석 ,박정음 서건창 윤석민 채태인 김하성 김민성 고종욱 김재현 이정후 ,1,2,1
2017-05-16,삼성,SK,윤성환,문승원,박해민 김상수 구자욱 러프 이승엽 김헌곤 조동찬 이원석 이지영 ,조용호 김성현 한유섬 로맥 김동엽 정의윤 박정권 이재원 박승욱 ,8,2,0
2017-05-16,LG,KIA,차우찬,김진우,김용의 이병규 박용택 히메네스 오지환 양석환 채은성 유강남 손주인 ,버나디나 김선빈 김주찬 최형우 나지완 안치홍 이범호 김민식 김호령 ,2,3,1
2017-05-16,kt,롯데,피어밴드,김원중,이대형 모넬 박경수 이진영 오정복 장성우 오태곤 정현 박기혁 ,손아섭 정훈 이대호 최준석 강민호 김문호 김동한 번즈 문규현 ,0,6,1
2017-05-17,NC,두산,해커,장원준,이종욱 이상호 나성범 스크럭스 권희동 박석민 모창민 손시헌 김태군 ,민병헌 최주환 에반스 김재환 양의지 박건우 오재일 허경민 김재호 ,2,1,0
2017-05-17,한화,넥센,배영수,신재영,정근우 김경언 송광민 김태균 로사리오 양성우 장민석 하주석 최재훈 ,박정음 서건창 윤석민 김태완 김하성 김민성 강지광 김재현 이정후 ,8,4,0
2017-05-17,삼성,SK,페트릭,박종훈,박해민 김상수 구자욱 러프 이승엽 박한이 백상원 이원석 이지영 ,조용호 정진기 로맥 한유섬 김동엽 이홍구 박정권 나주환 김성현 ,5,2,0
2017-05-17,LG,KIA,소사,팻딘,이형종 김용의 박용택 정성훈 양석환 오지환 최재원 정상호 손주인 ,버나디나 이명기 김주찬 최형우 나지완 안치홍 이범호 김민식 김선빈 ,3,8,1
2017-05-17,kt,롯데,주권,송승준,이대형 김사연 박경수 이진영 오정복 장성우 오태곤 정현 박기혁 ,손아섭 나경민 이대호 최준석 강민호 김문호 번즈 문규현 김동한 ,4,9,1
2017-05-18,NC,두산,이민호,함덕주,이종욱 이상호 나성범 스크럭스 권희동 이호준 박석민 손시헌 김태군 ,민병헌 최주환 에반스 김재환 양의지 박건우 오재일 허경민 김재호 ,4,7,1
2017-05-18,한화,넥센,이태양,브리검,정근우 김경언 송광민 김태균 로사리오 장민석 양성우 하주석 차일목 ,박정음 서건창 윤석민 김태완 김하성 김민성 고종욱 김재현 이정후 ,6,8,1
2017-05-18,삼성,SK,백정현,켈리,박해민 김상수 구자욱 러프 이승엽 조동찬 김헌곤 이원석 이지영 ,조용호 나주환 최정 로맥 김동엽 한유섬 정의윤 이재원 김성현 ,1,4,1
2017-05-18,LG,KIA,김대현,임기영,김용의 임훈 박용택 히메네스 오지환 양석환 이병규 유강남 손주인 ,버나디나 이명기 김주찬 최형우 나지완 안치홍 이범호 김민식 김선빈 ,4,9,1
2017-05-18,kt,롯데,로치,박세웅,이대형 모넬 오정복 유한준 정현 오태곤 이해창 하준호 심우준 ,손아섭 이우민 이대호 최준석 강민호 김문호 번즈 문규현 김동한 ,4,11,1
2017-05-19,롯데,LG,레일리,허프,손아섭 김동한 이대호 최준석 박헌도 번즈 이우민 신본기 김사훈 ,이형종 김용의 정성훈 히메네스 양석환 오지환 채은성 유강남 손주인 ,9,4,0
2017-05-19,넥센,kt,조상우,고영표,박정음 서건창 윤석민 김태완 김하성 채태인 이정후 박동원 고종욱 ,이대형 오정복 박경수 유한준 이진영 김동욱 장성우 심우준 박기혁 ,4,3,0
2017-05-19,삼성,한화,우규민,오간도,박해민 김상수 조동찬 러프 이승엽 김헌곤 구자욱 이지영 강한울 ,장민석 정근우 하주석 김태균 김경언 최재훈 로사리오 김회성 양성우 ,6,2,0
2017-05-19,두산,KIA,박치국,헥터,민병헌 최주환 에반스 김재환 박건우 오재일 허경민 박세혁 류지혁 ,버나디나 이명기 김주찬 최형우 나지완 안치홍 이범호 김민식 김선빈 ,7,6,0
2017-05-19,SK,NC,윤희상,최금강,조용호 김성현 최정 로맥 한유섬 김동엽 박정권 이홍구 박승욱 ,이종욱 이상호 나성범 스크럭스 권희동 이호준 박석민 손시헌 박대온 ,11,1,0
2017-05-20,롯데,LG,애디튼,임찬규,손아섭 이우민 이대호 최준석 박헌도 번즈 김동한 신본기 김사훈 ,이형종 김용의 정성훈 히메네스 양석환 오지환 채은성 유강남 손주인 ,2,3,1
2017-05-20,넥센,kt,한현희,정성곤,박정음 서건창 윤석민 이택근 김하성 김태완 김민성 박동원 고종욱 ,오태곤 유민상 박경수 유한준 오정복 장성우 김동욱 하준호 박기혁 ,11,3,0
2017-05-20,삼성,한화,최지광,윤규진,박해민 이원석 조동찬 러프 이승엽 김헌곤 구자욱 권정웅 강한울 ,정근우 하주석 송광민 김태균 로사리오 양성우 정현석 차일목 이동훈 ,9,8,0
2017-05-20,두산,KIA,유희관,양현종,민병헌 최주환 에반스 김재환 양의지 박건우 허경민 오재일 김재호 ,버나디나 김선빈 안치홍 최형우 나지완 이범호 김주형 한승택 김호령 ,6,0,0
2017-05-20,SK,NC,김태훈,이재학,조용호 김성현 최정 한유섬 로맥 김동엽 박정권 이재원 박승욱 ,김준완 모창민 나성범 스크럭스 박석민 권희동 지석훈 손시헌 김태군 ,0,1,1
2017-05-21,롯데,LG,박진형,차우찬,손아섭 김동한 이대호 최준석 강민호 박헌도 번즈 이우민 신본기 ,김용의 임훈 박용택 히메네스 오지환 양석환 채은성 유강남 손주인 ,3,4,1
2017-05-21,넥센,kt,최원태,김사율,박정음 서건창 윤석민 이택근 김하성 채태인 김민성 김재현 고종욱 ,이대형 이진영 박경수 유한준 오정복 유민상 정현 오태곤 이해창 ,4,13,1
2017-05-21,삼성,한화,윤성환,비야누에바,박해민 강한울 조동찬 러프 이승엽 김헌곤 구자욱 이지영 백상원 ,정근우 장민석 송광민 김태균 로사리오 하주석 이성열 정현석 차일목 ,8,7,0
2017-05-21,두산,KIA,니퍼트,김진우,민병헌 최주환 에반스 김재환 양의지 박건우 오재일 허경민 김재호 ,버나디나 김선빈 나지완 최형우 안치홍 이범호 서동욱 최원준 김민식 ,7,3,0
2017-05-21,SK,NC,문승원,구창모,조용호 김성현 한유섬 최정 로맥 최승준 이홍구 이재원 박승욱 ,이종욱 박민우 나성범 스크럭스 박석민 권희동 모창민 손시헌 김태군 ,9,4,0
2017-05-23,NC,넥센,해커,신재영,김준완 박민우 나성범 스크럭스 권희동 이호준 박석민 손시헌 김태군 ,박정음 서건창 윤석민 김하성 채태인 김웅빈 이정후 김재현 고종욱 ,15,4,0
2017-05-23,KIA,한화,팻딘,배영수,버나디나 이명기 나지완 최형우 안치홍 이범호 서동욱 김민식 김선빈 ,정근우 장민석 송광민 김태균 로사리오 이성열 하주석 차일목 양성우 ,13,8,0
2017-05-23,kt,삼성,피어밴드,페트릭,이대형 이진영 박경수 유한준 오정복 장성우 정현 박기혁 오태곤 ,박해민 김상수 구자욱 러프 이승엽 김헌곤 최영진 강한울 이지영 ,12,3,0
2017-05-23,SK,롯데,박종훈,김원중,조용호 김성현 한유섬 최정 로맥 김동엽 박정권 이재원 박승욱 ,손아섭 이우민 김문호 이대호 강민호 전준우 번즈 신본기 김동한 ,6,7,1
2017-05-24,두산,LG,함덕주,류제국,박건우 최주환 에반스 김재환 양의지 오재일 김재호 조수행 허경민 ,이형종 김용의 박용택 히메네스 양석환 오지환 채은성 정상호 최재원 ,2,1,0
2017-05-24,NC,넥센,최금강,브리검,김준완 박민우 나성범 스크럭스 권희동 모창민 박석민 손시헌 김태군 ,박정음 이정후 서건창 윤석민 김하성 김웅빈 김민성 김재현 김규민 ,5,4,0
2017-05-24,KIA,한화,임기영,이태양,버나디나 이명기 나지완 최형우 안치홍 이범호 서동욱 김민식 김선빈 ,정근우 하주석 송광민 김태균 로사리오 이성열 장민석 차일목 양성우 ,9,3,0
2017-05-24,kt,삼성,로치,레나도,이대형 오정복 박경수 김동욱 장성우 이해창 정현 오태곤 박기혁 ,김헌곤 강한울 구자욱 러프 이승엽 조동찬 김상수 박한이 이지영 ,9,8,0
2017-05-24,SK,롯데,켈리,박세웅,조용호 김성현 최정 한유섬 로맥 김동엽 최승준 이재원 나주환 ,손아섭 이우민 전준우 이대호 최준석 강민호 번즈 신본기 김동한 ,5,7,1
2017-05-25,두산,LG,박치국,소사,민병헌 최주환 에반스 김재환 오재일 박건우 양의지 오재원 김재호 ,김용의 이천웅 박용택 양석환 오지환 정성훈 임훈 정상호 최재원 ,9,7,0
2017-05-25,NC,넥센,강윤구,조상우,이종욱 박민우 나성범 스크럭스 권희동 모창민 박석민 손시헌 김태군 ,박정음 서건창 이택근 김태완 김하성 장영석 김민성 박동원 이정후 ,13,3,0
2017-05-25,KIA,한화,헥터,오간도,이명기 최원준 나지완 최형우 안치홍 서동욱 오준혁 김민식 김선빈 ,정근우 장민석 송광민 김태균 로사리오 하주석 이성열 차일목 양성우 ,6,4,0
2017-05-25,kt,삼성,정대현,우규민,이대형 하준호 박경수 유한준 김동욱 이해창 정현 오태곤 심우준 ,김헌곤 배영섭 구자욱 러프 이승엽 조동찬 최영진 이지영 강한울 ,4,6,1
2017-05-25,SK,롯데,윤희상,레일리,조용호 김성현 최정 김동엽 한유섬 로맥 최승준 이홍구 나주환 ,손아섭 이우민 전준우 최준석 강민호 김문호 번즈 신본기 김동한 ,6,17,1
2017-05-26,kt,두산,고영표,유희관,이대형 오정복 박경수 유한준 김동욱 이해창 정현 오태곤 박기혁 ,민병헌 조수행 최주환 김재환 오재일 에반스 양의지 허경민 김재호 ,5,3,0
2017-05-26,삼성,넥센,백정현,한현희,박해민 강한울 구자욱 러프 이승엽 조동찬 박한이 백상원 이지영 ,고종욱 서건창 윤석민 이택근 김하성 허정협 김민성 박동원 이정후 ,3,18,1
2017-05-26,LG,SK,허프,김태훈,이형종 김용의 박용택 양석환 채은성 오지환 히메네스 유강남 손주인 ,조용호 김성현 최정 한유섬 로맥 김동엽 정진기 이재원 나주환 ,1,6,1
2017-05-26,롯데,KIA,애디튼,양현종,손아섭 김동한 전준우 최준석 박헌도 번즈 김상호 신본기 김사훈 ,버나디나 이명기 나지완 최형우 안치홍 서동욱 김선빈 김민식 김지성 ,8,2,0
2017-05-26,한화,NC,윤규진,이재학,정근우 장민석 송광민 김태균 로사리오 이성열 하주석 차일목 양성우 ,이종욱 박민우 나성범 스크럭스 권희동 모창민 박석민 손시헌 김태군 ,3,5,1
2017-05-27,kt,두산,홍성용,니퍼트,이대형 오정복 박경수 유한준 김동욱 장성우 심우준 유민상 박기혁 ,민병헌 최주환 에반스 김재환 박건우 오재일 허경민 박세혁 류지혁 ,4,10,1
2017-05-27,삼성,넥센,최충연,최원태,김헌곤 박해민 구자욱 러프 이승엽 조동찬 김상수 권정웅 강한울 ,고종욱 서건창 윤석민 채태인 김하성 허정협 김민성 주효상 이정후 ,4,7,1
2017-05-27,LG,SK,임찬규,문승원,김용의 이천웅 박용택 정성훈 채은성 오지환 히메네스 유강남 손주인 ,조용호 김성현 최정 한유섬 로맥 김동엽 최승준 이재원 나주환 ,3,4,1
2017-05-27,롯데,KIA,박진형,김진우,손아섭 이우민 전준우 이대호 최준석 강민호 번즈 신본기 김동한 ,버나디나 이명기 나지완 최형우 안치홍 서동욱 김선빈 최원준 김민식 ,7,15,1
2017-05-27,한화,NC,안영명,구창모,정근우 장민석 송광민 김태균 로사리오 이성열 양성우 차일목 하주석 ,이종욱 박민우 나성범 스크럭스 권희동 모창민 박석민 이상호 김태군 ,6,1,0
2017-05-28,kt,두산,주권,이현호,이대형 오정복 박경수 유한준 김동욱 장성우 정현 심우준 이해창 ,민병헌 최주환 에반스 김재환 오재일 박건우 허경민 박세혁 김재호 ,5,9,1
2017-05-28,삼성,넥센,페트릭,김성민,김헌곤 박해민 구자욱 러프 조동찬 김상수 배영섭 이지영 강한울 ,고종욱 서건창 윤석민 채태인 김하성 허정협 김민성 박동원 이정후 ,3,2,0
2017-05-28,LG,SK,차우찬,박종훈,김용의 이천웅 박용택 양석환 채은성 오지환 히메네스 유강남 손주인 ,정진기 김성현 최정 한유섬 로맥 김동엽 최승준 이홍구 나주환 ,2,5,1
2017-05-28,롯데,KIA,송승준,팻딘,손아섭 김동한 전준우 이대호 최준석 강민호 번즈 박헌도 신본기 ,버나디나 이명기 나지완 최형우 안치홍 서동욱 김선빈 최원준 김민식 ,4,8,1
2017-05-28,한화,NC,배영수,해커,장민석 강경학 송광민 김태균 로사리오 이성열 양성우 차일목 하주석 ,이종욱 김성욱 박민우 스크럭스 권희동 모창민 박석민 지석훈 박대온 ,8,1,0
2017-05-30,넥센,LG,브리검,류제국,고종욱 서건창 윤석민 김하성 대니돈 김민성 허정협 주효상 이정후 ,김용의 이천웅 박용택 히메네스 양석환 채은성 최재원 정상호 손주인 ,3,1,0
2017-05-30,SK,kt,켈리,정성곤,조용호 김강민 최정 로맥 한유섬 김동엽 이재원 김성현 나주환 ,이대형 이진영 오정복 유한준 김동욱 장성우 오태곤 정현 심우준 ,8,3,0
2017-05-30,두산,한화,함덕주,이태양,민병헌 최주환 에반스 김재환 오재일 박건우 양의지 허경민 류지혁 ,정근우 장민석 송광민 김태균 로사리오 이성열 하주석 차일목 양성우 ,2,5,1
2017-05-30,롯데,삼성,박세웅,윤성환,손아섭 이우민 전준우 이대호 최준석 강민호 번즈 신본기 김동한 ,박해민 김상수 구자욱 러프 이승엽 김헌곤 이지영 강한울 성의준 ,1,0,0
2017-05-30,KIA,NC,임기영,최금강,버나디나 이명기 나지완 최형우 안치홍 김선빈 최원준 김민식 노관현 ,이종욱 박민우 김성욱 스크럭스 박석민 모창민 권희동 손시헌 김태군 ,9,7,0
2017-05-31,넥센,LG,조상우,소사,고종욱 서건창 윤석민 김하성 대니돈 김웅빈 김민성 박동원 이정후 ,김용의 이천웅 박용택 양석환 오지환 채은성 김재율 정상호 손주인 ,2,5,1
2017-05-31,SK,kt,윤희상,류희운,조용호 김강민 최정 로맥 김동엽 박정권 이재원 김성현 박승욱 ,이대형 하준호 오정복 유한준 김동욱 오태곤 정현 심우준 이해창 ,8,2,0
2017-05-31,두산,한화,장원준,오간도,민병헌 최주환 에반스 김재환 양의지 오재일 박건우 허경민 류지혁 ,정근우 장민석 송광민 김태균 로사리오 이성열 하주석 김회성 김원석 ,1,3,1
2017-05-31,롯데,삼성,레일리,레나도,손아섭 이우민 전준우 이대호 최준석 강민호 번즈 신본기 김동한 ,김상수 박해민 구자욱 러프 조동찬 김헌곤 나성용 이지영 정병곤 ,4,11,1
2017-05-31,KIA,NC,헥터,정수민,버나디나 이명기 나지완 최형우 안치홍 김선빈 최원준 김민식 고장혁 ,이종욱 박민우 김성욱 권희동 모창민 박석민 손시헌 지석훈 김태군 ,10,2,0
2017-06-01,넥센,LG,한현희,허프,고종욱 서건창 김웅빈 김하성 채태인 허정협 김민성 박동원 이정후 ,김용의 안익훈 박용택 양석환 오지환 채은성 김재율 조윤준 손주인 ,1,6,1
2017-06-01,SK,kt,다이아몬드,고영표,조용호 정진기 최정 한유섬 로맥 나주환 박정권 이홍구 김성현 ,이대형 오정복 박경수 유한준 장성우 오태곤 정현 심우준 이해창 ,10,4,0
