Date,Team_1_Name,Team_1_Score,Team_2_Name,Team_2_Score
2019/10/1,키움,3,롯데,1
2019/10/1,NC,5,두산,6
2019/10/3,NC,1,LG,3
2019/10/6,LG,0,키움,1
2019/10/7,LG,4,키움,5
2019/10/9,키움,2,LG,4
2019/10/10,키움,10,LG,5
2019/10/14,키움,3,SK,0
2019/10/15,키움,8,SK,7
2019/10/17,SK,1,키움,10
2019/10/22,키움,6,두산,7
2019/10/23,키움,5,두산,6
2019/10/25,두산,5,키움,0
2019/10/26,두산,11,키움,9
