,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team,Team_1_pitcher_WHIP,Team_1_pitcher_piAn,Team_1_pitcher_piHom,Team_1_pitcher_sam,Team_1_pitcher_ball,Team_1_pitcher_ja,Team_1_pitcher_war,Team_2_pitcher_WHIP,Team_2_pitcher_piAn,Team_2_pitcher_piHom,Team_2_pitcher_sam,Team_2_pitcher_ball,Team_2_pitcher_ja,Team_2_pitcher_war,Team_1_hitter_hit,Team_1_hitter_homrun,Team_1_hitter_sam,Team_1_hitter_ball,Team_1_hitter_deg,Team_1_hitter_ta,Team_1_hitter_chul,Team_1_hitter_do,Team_1_hitter_war,Team_1_hitter_ops,Team_2_hitter_hit,Team_2_hitter_homrun,Team_2_hitter_sam,Team_2_hitter_ball,Team_2_hitter_deg,Team_2_hitter_ta,Team_2_hitter_chul,Team_2_hitter_do,Team_2_hitter_war,Team_2_hitter_ops
0,삼성,두산,윤성환,린드블럼,박해민 김상수 구자욱 러프 강민호 이원석 박한이 김헌곤 강한울 ,허경민 최주환 박건우 김재환 양의지 오재일 파레디스 오재원 김재호 ,6,3,0,1.67,0.3025830258302583,0.05166051660516605,0.7600341588385995,0.2732707087959009,6.99402220324509,-0.51,1.07,0.20851688693098386,0.023494860499265784,0.9334126040428062,0.2259215219976219,2.8894173602853748,6.83,0.2931111111111111,0.03207962373032215,0.20365572924379566,0.01566410439431386,0.15458470049679154,0.14635697645775197,0.301361436048671,0.6009947535192978,0.6009947535192978,0.6009947535192978,0.3017777777777778,0.042686595939967494,0.19525035222013837,0.017998191171687754,0.16906980548820932,0.175549909771565,0.31303367218104605,0.8330687830687831,3.8000000000000003,0.8658888888888888
1,한화,넥센,샘슨,로저스,이용규 양성우 송광민 김태균 하주석 정근우 호잉 최재훈 오선진 ,서건창 초이스 김태완 박병호 김하성 고종욱 김민성 이정후 박동원 ,3,6,1,1.38,0.20483641536273114,0.02418207681365576,1.2096774193548387,0.4900744416873449,4.689826302729529,2.99,1.27,0.2579710144927536,0.02028985507246377,0.7831325301204819,0.1927710843373494,3.7951807228915664,1.97,0.27899999999999997,0.023107158042182534,0.19178050149618397,0.021428419624697645,0.13965349482093714,0.11967303942647163,0.29225127020188596,0.614930377887695,0.614930377887695,0.614930377887695,0.2881111111111111,0.03524998889649821,0.22311821826163236,0.01861166655057654,0.15894559755690119,0.1492651744061336,0.2994073592436477,0.5566137566137566,1.9022222222222223,0.8066666666666668
2,롯데,SK,듀브론트,켈리,민병헌 손아섭 전준우 이대호 채태인 번즈 한동희 신본기 나원탁 ,정진기 나주환 최정 로맥 정의윤 한유섬 김동엽 이재원 김성현 ,5,6,1,1.63,0.2575516693163752,0.02066772655007949,0.7950401167031365,0.4522246535375639,4.923413566739606,2.34,1.26,0.2255192878338279,0.02670623145400593,1.0183428209993677,0.2972802024035421,4.098671726755218,3.9,0.28155555555555556,0.03860003772978879,0.23396186575578,0.014243040204946841,0.13987648411165005,0.1527151116908686,0.2905430605192086,0.33086559173515695,0.33086559173515695,0.33086559173515695,0.26069922435465764,0.04411837202717109,0.21526495023894177,0.019844610192869344,inf,0.14722834642670057,0.2721863190844279,0.5663956537350322,1.5466666666666664,0.7649430873176205
3,kt,KIA,피어밴드,헥터,심우준 이진영 로하스 윤석민 황재균 유한준 박경수 강백호 장성우 ,이명기 김주찬 버나디나 최형우 나지완 안치홍 이범호 김민식 김선빈 ,5,4,0,1.37,0.26308345120226306,0.033946251768033946,0.8645003065603925,0.2329858982219497,4.304107909258124,3.79,1.41,0.2775564409030544,0.033200531208499334,0.7873563218390804,0.206896551724138,4.6034482758620685,2.98,0.2892222222222222,0.04211940276727057,0.19789150704785796,0.00835416460343902,0.14959361948936717,0.15168333055282585,0.29368632145815315,0.5987753882915173,0.5987753882915173,0.5987753882915173,0.3026666666666667,0.039427647130126565,0.16583274385903396,0.01987900328620549,0.1717485740678164,0.17443848094002753,0.3136706870154229,0.7392779333955805,2.898888888888889,0.8563333333333332
4,LG,NC,윌슨,왕웨이중,안익훈 양석환 박용택 가르시아 김현수 채은성 강승호 유강남 오지환 ,박민우 노진혁 나성범 스크럭스 모창민 권희동 이종욱 손시헌 신진호 ,2,4,1,1.14,0.22931785195936136,0.015965166908563134,0.8764705882352941,0.2058823529411765,3.070588235294118,6.33,1.48,0.2747967479674797,0.026016260162601626,0.764872521246459,0.28328611898017,4.270538243626063,2.29,0.2941111111111111,0.03232751932048307,0.18844834595911003,0.015960559775449263,0.14058312760395913,0.16519944661051686,0.3027892098463061,0.462962962962963,0.462962962962963,0.462962962962963,0.2604444444444444,0.026444202924550932,0.21721238051712374,0.01530180741943795,0.1257928649721028,0.12668730650339116,0.27010770686700963,0.5529454205924794,1.2711111111111113,0.7213333333333333
5,삼성,두산,아델만,장원준,박해민 김상수 구자욱 러프 강민호 이원석 조동찬 김헌곤 강한울 ,허경민 최주환 박건우 김재환 양의지 오재일 파레디스 오재원 김재호 ,4,5,1,1.5,0.26649076517150394,0.02638522427440633,0.8011695906432749,0.3157894736842105,5.052631578947368,2.83,1.87,0.28939828080229224,0.034383954154727794,0.6460674157303371,0.4634831460674157,9.985955056179774,-2.18,0.2862222222222222,0.03088837400106072,0.20289766123426564,0.01566410439431386,0.14960311071988014,0.13650209233386199,0.2946332344928832,0.5315503090748533,0.5315503090748533,0.5315503090748533,0.3017777777777778,0.042686595939967494,0.19525035222013837,0.017998191171687754,0.16906980548820932,0.175549909771565,0.31303367218104605,0.8330687830687831,3.8000000000000003,0.8658888888888888
6,한화,넥센,휠러,최원태,이용규 양성우 송광민 김태균 하주석 정근우 호잉 최재훈 오선진 ,서건창 초이스 김태완 박병호 김하성 고종욱 김민성 이정후 주효상 ,4,1,0,1.59,0.2788671023965142,0.026143790849673203,0.9288537549407114,0.3359683794466403,5.158102766798419,1.44,1.33,0.2495667244367417,0.013864818024263427,0.7531692766592096,0.2609992542878449,3.9597315436241622,3.68,0.27899999999999997,0.023107158042182534,0.19178050149618397,0.021428419624697645,0.13965349482093714,0.11967303942647163,0.29225127020188596,0.614930377887695,0.614930377887695,0.614930377887695,0.2847777777777778,0.030562084208593528,0.2357401642169116,0.02063186857077856,0.1499928219374589,0.1452420370496629,0.2972340761373017,0.5936507936507937,1.8266666666666669,0.7887777777777778
7,롯데,SK,윤성빈,김광현,민병헌 손아섭 전준우 이대호 박헌도 번즈 한동희 문규현 나원탁 ,정진기 나주환 최정 한유섬 로맥 정의윤 김동엽 최항 이재원 ,0,5,1,1.72,0.2170212765957447,0.02127659574468085,1.294820717131474,0.7171314741035856,6.454183266932271,0.39,1.14,0.2256317689530685,0.02888086642599278,0.9558823529411764,0.22058823529411764,2.9779411764705883,5.28,0.2596666666666667,0.03340130126419977,0.2360637066509702,0.009889681840324394,0.13153647184109168,0.12640621466945118,0.2653919249616906,0.3956804065499718,0.3956804065499718,0.3956804065499718,0.2624770021324354,0.046550925062133756,0.2325484988477916,0.02143897564265648,inf,0.15002029500178166,0.2751066612389321,0.5386178759572544,1.6133333333333333,0.7808319762065093
8,kt,KIA,주권,양현종,정현 오정복 로하스 윤석민 황재균 유한준 박경수 강백호 장성우 ,이명기 버나디나 김주찬 최형우 나지완 안치홍 이범호 김민식 김선빈 ,1,14,1,1.65,0.28992628992628994,0.03931203931203931,0.6136363636363636,0.3068181818181818,8.386363636363637,-1.03,1.31,0.25777202072538863,0.027202072538860103,0.8256382400869093,0.2335687126561652,4.155350353068984,5.23,0.2694631986531986,0.042977804141787354,0.2244616422625796,0.008023025733063531,inf,0.14291799166996036,0.2730410761282015,0.6052491287223231,0.6052491287223231,0.6052491287223231,0.3026666666666667,0.039427647130126565,0.16583274385903396,0.01987900328620549,0.1717485740678164,0.17443848094002753,0.3136706870154229,0.7392779333955803,2.898888888888889,0.8563333333333332
9,LG,NC,김대현,베렛,안익훈 김용의 박용택 가르시아 김현수 채은성 오지환 유강남 강승호 ,박민우 노진혁 나성범 스크럭스 최준석 권희동 이종욱 손시헌 신진호 ,1,7,1,1.84,0.2923387096774194,0.03024193548387097,0.6095238095238096,0.4571428571428571,7.542857142857143,-1.18,1.53,0.2550143266475645,0.034383954154727794,0.9290322580645162,0.38064516129032255,5.283870967741937,2.23,0.2907777777777778,0.027266557737782353,0.19217679021257478,0.014580297525621795,0.14795754761168511,0.15542041878390908,0.2973962092725826,0.5084175084175084,0.5084175084175084,0.5084175084175084,0.2577777777777778,0.022767574188142185,0.22724277027013423,0.014527513962217665,0.11616480417235378,0.1201134032293444,0.2669038109295496,0.508500976148035,1.1755555555555557,0.7078888888888888
