,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team,Team_1_pitcher_WHIP,Team_1_pitcher_piAn,Team_1_pitcher_piHom,Team_1_pitcher_sam,Team_1_pitcher_ball,Team_1_pitcher_ja,Team_1_pitcher_war,Team_2_pitcher_WHIP,Team_2_pitcher_piAn,Team_2_pitcher_piHom,Team_2_pitcher_sam,Team_2_pitcher_ball,Team_2_pitcher_ja,Team_2_pitcher_war,Team_1_hitter_hit,Team_1_hitter_homrun,Team_1_hitter_sam,Team_1_hitter_ball,Team_1_hitter_deg,Team_1_hitter_ta,Team_1_hitter_chul,Team_1_hitter_do,Team_1_hitter_war,Team_1_hitter_ops,Team_2_hitter_hit,Team_2_hitter_homrun,Team_2_hitter_sam,Team_2_hitter_ball,Team_2_hitter_deg,Team_2_hitter_ta,Team_2_hitter_chul,Team_2_hitter_do,Team_2_hitter_war,Team_2_hitter_ops
20,한화,키움,김이환,한현희,정진호 정은원 호잉 이성열 송광민 오선진 하주석 최재훈 장진혁 ,서건창 김하성 이정후 박병호 이택근 박동원 모터 임병욱 박준태 ,3,5,1,1.84,0.2403846153846154,0.02884615384615385,0.6386292834890965,0.6853582554517134,6.869158878504673,-0.16,1.31,0.2402044293015332,0.017035775127768313,0.8062130177514794,0.27366863905325445,4.992603550295859,1.03,0.22877059863683133,0.013228623295203967,0.2152962332695876,0.013473621339465872,0.09682967913328816,0.09412796654163379,0.2351868833669828,0.37582585725900725,0.37582585725900725,0.37582585725900725,0.24600000000000005,0.026732487510103663,0.24272836584520954,0.014590697955790858,0.14811470228559714,0.14558292675569576,0.25494270341761804,0.47860509860509864,2.217777777777778,0.7234444444444444
21,KIA,삼성,임기영,원태인,최원준 김선빈 터커 최형우 장영석 유민상 박찬호 최정용 백용환 ,박해민 김동엽 김상수 살라디노 이원석 김헌곤 강민호 박찬도 이성규 ,2,14,1,1.45,0.27191413237924866,0.02146690518783542,0.8333333333333333,0.2594339622641509,5.165094339622642,1.37,1.56,0.25878594249201275,0.03035143769968052,0.5571428571428572,0.4,4.885714285714286,1.56,0.24965948752572023,0.025159228429181214,0.2090892855689176,0.011759926891532489,0.12729278168514563,0.12747499684211097,0.25641213077995717,0.17242171782545604,0.17242171782545604,0.17242171782545604,0.2606594875257202,0.027721995888070967,0.20098516630670366,0.015136585584076379,0.1489238850719108,0.13980295435493204,0.2697543634750971,0.5011596418319223,1.448888888888889,0.7254928371999315
22,KT,두산,김민,이용찬,심우준 김민혁 강백호 유한준 로하스 황재균 박경수 장성우 배정대 ,박건우 페르난데스 오재일 김재환 최주환 김재호 박세혁 허경민 정수빈 ,12,13,1,1.76,0.2222222222222222,0.028985507246376805,0.7582938388625592,0.6872037914691943,6.611374407582938,-0.44,1.76,0.328,0.056,0.5725190839694657,0.22900763358778625,8.587786259541986,-0.55,0.2878888888888889,0.036328696512557795,0.2068730029971188,0.008624156883535425,0.1515142973168969,0.16443478073738482,0.29117764937173723,0.3867715846402973,0.3867715846402973,0.3867715846402973,0.30166666666666675,0.02493913139740865,0.138383162874353,0.013477241244074603,0.15304281275816117,0.1540630430998141,0.30883746221506636,0.6395502645502646,3.346666666666667,0.8119999999999999
23,한화,키움,서폴드,브리검,정진호 이용규 호잉 이성열 김태균 오선진 하주석 최재훈 김회성 ,서건창 김하성 이정후 박병호 임병욱 이지영 모터 김혜성 박준태 ,3,6,1,1.49,0.276566757493188,0.025885558583106268,0.5878787878787879,0.2545454545454545,4.909090909090909,1.33,1.31,0.2149122807017544,0.013157894736842105,0.9813084112149532,0.3925233644859813,3.616822429906542,2.36,0.23332615419238684,0.00996459316648114,0.2171800628575854,0.018838765861415457,0.09456709614693731,0.09170679708903492,0.24169414265650435,0.3217517831849332,0.3217517831849332,0.3217517831849332,0.26322222222222225,0.024133608334269058,0.21042999508111926,0.014675157865783266,0.1503580457069462,0.14335034380589984,0.27172777469821824,0.6209662097162097,2.4299999999999997,0.7405555555555556
24,KIA,삼성,양현종,백정현,박찬호 김선빈 터커 최형우 장영석 나지완 나주환 한승택 최원준 ,박해민 김동엽 김상수 살라디노 이원석 김헌곤 강민호 이성규 김성표 ,12,3,0,1.42,0.2412868632707775,0.01742627345844504,0.8657757117954678,0.3718768158047647,4.706565950029052,2.56,1.42,0.2596899224806202,0.050387596899224806,0.7796610169491526,0.288135593220339,5.186440677966102,0.13,0.26454837641460904,0.02651973304753765,0.20067223218830357,0.017818544272377876,0.13147938964149158,0.13708702686451757,0.2746614357804295,0.17242171782545604,0.17242171782545604,0.17242171782545604,0.2500182838220165,0.027655536805198958,0.20378261128400268,0.014955761583698447,0.13697574722051797,0.13701049527526976,0.25927888634909535,0.4294769426246284,1.4655555555555555,0.6936635470764748
25,SK,롯데,김태훈,스트레일리,정진기 고종욱 최정 로맥 한유섬 정의윤 이홍구 김창평 김성현 ,민병헌 전준우 손아섭 이대호 안치홍 정훈 마차도 한동희 정보근 ,0,4,1,1.44,0.2491103202846975,0.0035587188612099642,0.625,0.34375,4.21875,0.86,1.02,0.19047619047619047,0.012870012870012873,1.055612770339856,0.2626158599382081,2.502574665293512,7.51,0.22309675282921818,0.025681504340653825,0.23759987360618398,0.015005803715470287,0.11606993997049053,0.1115771191302018,0.23134583388663074,0.4972746101409101,0.4972746101409101,0.4972746101409101,0.26020786394032935,0.02605344686813068,0.18229320333943452,0.010957261400148074,0.13906970372531846,0.13599340421636316,0.2662197674858894,0.626025352862241,2.158888888888889,0.7176523410665298
26,LG,NC,켈리,김영규,이천웅 김현수 채은성 라모스 김민성 박용택 오지환 유강남 정주현 ,박민우 이명기 나성범 양의지 알테어 박석민 노진혁 이원재 김준완 ,10,8,0,1.15,0.2269503546099291,0.02269503546099291,0.7741190063547083,0.2310803004043905,3.3275563258232235,4.24,1.43,0.28040540540540543,0.040540540540540536,0.8184523809523809,0.2083333333333333,5.491071428571428,0.03,0.28144444444444444,0.03022769945312992,0.18920914723052673,0.013189446089384112,0.14334198933239653,0.16328920653522513,0.2890171639460477,0.5588522588522589,0.5588522588522589,0.5588522588522589,0.2931111111111111,0.038995727360595644,0.19131848471454563,0.016842250503980413,0.16694653073893834,0.167657462559288,0.30291007039360096,0.5177861319966583,3.145555555555555,0.8406666666666668
27,SK,LG,킹엄,차우찬,김강민 윤석민 최정 로맥 정의윤 한유섬 이현석 김창평 김성현 ,이천웅 김현수 채은성 라모스 김민성 박용택 정근우 유강남 오지환 ,5,9,1,1.88,0.3076923076923077,0.019230769230769232,0.5882352941176471,0.3921568627450981,7.0588235294117645,-0.32,1.55,0.24738675958188155,0.027874564459930317,0.796875,0.4375,5.34375,0.2,0.21209675282921822,0.029845203133058402,0.22640258001326577,0.013543590969675452,0.1164989765661597,0.11919479829255485,0.21968288106813974,0.5482005360668362,0.5482005360668362,0.5482005360668362,0.2782222222222222,0.029601669495755194,0.18475558852640875,0.0129063516601301,0.1426008803387397,0.16344111086311755,0.28593074419296133,0.5968152218152218,2.285555555555556,0.771
28,삼성,키움,라이블리,요키시,김헌곤 김동엽 김상수 이원석 살라디노 이학주 강민호 박해민 박찬도 ,서건창 김하성 이정후 박병호 박동원 임병욱 모터 김혜성 박준태 ,2,3,1,1.22,0.20502092050209209,0.02301255230125523,0.8482142857142857,0.3482142857142857,4.258928571428571,2.72,1.06,0.225,0.009375,0.7223618090452262,0.157035175879397,2.148241206030151,5.48,0.27088888888888885,0.028626239640603776,0.19852893160727192,0.01526469855370925,0.1550160798696857,0.1475155686318365,0.2797534473600979,0.5591300808692112,0.5591300808692112,0.5591300808692112,0.25622222222222224,0.028313336651928415,0.22256956776600065,0.015042369139169362,0.1562091253350908,0.14526200249382157,0.26531024413320625,0.5654106541606542,2.5477777777777777,0.7437777777777778
29,KIA,한화,브룩스,김민우,최원준 박찬호 김선빈 터커 최형우 장영석 유민상 나지완 한승택 ,정진호 이용규 호잉 이성열 송광민 김태균 하주석 최재훈 오선진 ,2,1,0,1.02,0.2235494880546075,0.006825938566552901,0.8603573792190603,0.15883520847121113,2.501654533421575,7.17,1.46,0.20404721753794267,0.025295109612141653,0.9379727685325264,0.5446293494704992,4.357034795763994,2.33,0.2608817097479424,0.025530961470530782,0.1994991133681259,0.01898328367241139,0.13086769197097037,0.14144432533946305,0.272302485259617,0.17242171782545604,0.17242171782545604,0.17242171782545604,0.2405483764146091,0.013641063754716434,0.2075123068663,0.013891416551321046,0.1006491586015488,0.10309931705998626,0.24710016980166197,0.3217517831849332,0.5144444444444445,0.6291595038665982
30,두산,롯데,알칸타라,장원삼,박건우 페르난데스 오재일 김재환 최주환 김재호 박세혁 허경민 정수빈 ,민병헌 전준우 손아섭 이대호 안치홍 정훈 마차도 한동희 정보근 ,11,6,0,1.03,0.2188679245283019,0.01509433962264151,0.9182643794147326,0.1513622603430878,2.542885973763875,8.29,1.74,0.30625,0.0375,0.4411764705882353,0.29411764705882354,7.676470588235293,-0.43,0.30166666666666675,0.02493913139740865,0.138383162874353,0.013477241244074603,0.15304281275816117,0.1540630430998141,0.30883746221506636,0.6395502645502646,0.6395502645502646,0.6395502645502646,0.26020786394032935,0.02605344686813068,0.18229320333943452,0.010957261400148074,0.13906970372531846,0.13599340421636316,0.2662197674858894,0.626025352862241,2.158888888888889,0.7176523410665298
31,KT,NC,데스파이네,루친스키,심우준 김민혁 강백호 유한준 로하스 황재균 박경수 장성우 배정대 ,박민우 이명기 나성범 알테어 박석민 노진혁 이원재 김태군 김준완 ,6,7,1,1.45,0.2571743929359823,0.019867549668874173,0.7335907335907337,0.3281853281853282,4.343629343629344,3.18,1.26,0.22467532467532467,0.01818181818181818,0.9125683060109292,0.3114754098360656,3.0491803278688523,5.59,0.2878888888888889,0.036328696512557795,0.2068730029971188,0.008624156883535425,0.1515142973168969,0.16443478073738482,0.29117764937173723,0.3867715846402973,0.3867715846402973,0.3867715846402973,0.2886666666666666,0.03192040347111246,0.19385125184908267,0.0173565837616765,0.1616778564437154,0.15507574732270551,0.2970571000588187,0.43842105263157893,2.5255555555555556,0.8076666666666666
