Unnamed: 0,이름,WHIP,승률,피안타율,피홈런율,이닝당삼진,이닝당볼넷,평균자책점,선수WAR
237,신재영,1.54,0.4705882352941176,0.2942477876106195,0.06858407079646017,0.5242334322453017,0.2274975272007913,6.765578635014838,-0.35
238,박시영,1.86,,0.2713178294573643,0.04651162790697674,0.7279693486590038,0.5363984674329502,8.620689655172413,-0.36
239,곽빈,1.97,0.75,0.2857142857142857,0.03896103896103896,0.8387096774193549,0.5483870967741935,7.548387096774193,-0.36
240,박정수,1.65,,0.2575757575757576,0.030303030303030307,1.2213740458015268,0.3816793893129771,11.679389312977099,-0.42
241,김대우,1.95,0.5,0.30113636363636365,0.03977272727272727,0.4155124653739612,0.4986149584487534,7.977839335180055,-0.43
242,최원준,2.36,,0.3928571428571429,0.03571428571428571,0.5494505494505495,0.0,10.879120879120881,-0.43
243,최대성,2.3,,0.28846153846153844,0.0576923076923077,1.0,0.8,11.7,-0.44
244,조정훈,2.31,,0.21428571428571427,0.0,1.2195121951219514,0.9756097560975612,17.5609756097561,-0.44
245,백청훈,1.81,0.3333333333333333,0.2361111111111111,0.05555555555555555,0.9929078014184396,0.6382978723404256,9.574468085106382,-0.44
246,윤근영,2.16,1.0,0.3023255813953488,0.034883720930232565,1.0493827160493827,0.6172839506172839,10.0,-0.46
247,이동현,1.54,0.6666666666666666,0.2934131736526946,0.03592814371257485,0.6371191135734072,0.1939058171745152,7.977839335180055,-0.46
248,정재원,3.86,0.0,0.5333333333333333,0.0,0.0,0.4761904761904762,34.285714285714285,-0.48
249,진해수,1.74,0.4,0.3,0.03333333333333333,0.8564814814814814,0.30092592592592593,7.291666666666666,-0.49
250,윤성환,1.67,0.35714285714285715,0.3025830258302583,0.05166051660516605,0.7600341588385995,0.2732707087959009,6.99402220324509,-0.51
251,유희관,1.7,0.5,0.3030769230769231,0.03538461538461538,0.5744680851063829,0.2978723404255319,6.702127659574468,-0.51
252,이원준,3.82,0.0,0.52,0.12,0.625,0.3125,33.75,-0.62
253,윤수호,1.97,0.0,0.2598425196850393,0.031496062992125984,0.7569721115537849,0.6772908366533864,9.322709163346614,-0.64
254,임지섭,3.86,0.0,0.34375,0.09375,0.9523809523809524,1.6666666666666663,27.857142857142854,-0.64
255,박세진,2.18,0.16666666666666666,0.3012820512820513,0.0641025641025641,0.7973421926910299,0.6312292358803986,10.764119601328904,-0.94
256,주권,1.65,0.25,0.28992628992628994,0.03931203931203931,0.6136363636363636,0.3068181818181818,8.386363636363637,-1.03
257,김대현,1.84,0.16666666666666666,0.2923387096774194,0.03024193548387097,0.6095238095238096,0.4571428571428571,7.542857142857143,-1.18
258,박세웅,2.29,0.16666666666666666,0.3217054263565892,0.03875968992248062,0.8163265306122449,0.5918367346938775,9.918367346938776,-1.2
259,장원준,1.87,0.3,0.28939828080229224,0.034383954154727794,0.6460674157303371,0.4634831460674157,9.985955056179774,-2.18
