,Win_team,Team_1_pitcher_WHIP,Team_1_pitcher_piAn,Team_1_pitcher_piHom,Team_1_pitcher_sam,Team_1_pitcher_ball,Team_1_pitcher_ja,Team_2_pitcher_WHIP,Team_2_pitcher_piAn,Team_2_pitcher_piHom,Team_2_pitcher_sam,Team_2_pitcher_ball,Team_2_pitcher_ja,Team_1_hitter_hit,Team_1_hitter_homrun,Team_1_hitter_sam,Team_1_hitter_ball,Team_1_hitter_deg,Team_1_hitter_ta,Team_1_hitter_chul,Team_1_hitter_do,Team_2_hitter_hit,Team_2_hitter_homrun,Team_2_hitter_sam,Team_2_hitter_ball,Team_2_hitter_deg,Team_2_hitter_ta,Team_2_hitter_chul,Team_2_hitter_do
10,1,1.82,0.254237288,0.02259887,0.404312668,0.619946092,6.549865229,2.68,0.326923077,0,0.659340659,0.879120879,10.87912088,0.285888889,0.031845467,0.215258849,0.017895678,0.150761156,0.141776482,0.294717735,0.363532764,0.297333333,0.038541218,0.184575168,0.019146756,0.153752561,0.168973856,0.30827305,0.682200368
11,0,1.4,0.253246753,0.025974026,0.628571429,0.285714286,3.857142857,1.3,0.255121043,0.026070764,0.6,0.2,4.536,0.268367654,0.020729462,0.210549698,0.019625091,0.132712912,0.124122694,0.277521482,0.645692929,0.284666667,0.026437793,0.197822742,0.009791376,0.144592028,0.144140066,0.290177015,0.310846561
12,0,1.15,0.232876712,0.0304414,0.825,0.19375,3.0375,1.51,0.260431655,0.035971223,0.55448098,0.348162476,5.338491296,0.237478765,0.019079666,0.231408951,0.010070715,0.122703325,0.10632404,0.241624799,0.443064036,0.254145432,0.038790262,0.213018611,0.022727331,0.143232906,0.130510514,0.267407379,0.234414393
13,1,1.46,0.196629213,0.028089888,0.823970037,0.586766542,4.606741573,1.25,0.247606019,0.030095759,0.7466973,0.212521539,4.290637565,0.285222222,0.036924263,0.205040535,0.019228224,0.169545923,0.161800503,0.29639872,0.41985496,0.265444444,0.025514766,0.177817408,0.011584253,0.142204463,0.131138816,0.270794954,0.614741983
14,0,1.53,0.225063939,0.020460358,1.079545455,0.534090909,5.113636364,1.64,0.263358779,0.034351145,1.026086957,0.434782609,5.32173913,0.294888889,0.032825747,0.190814735,0.021262619,0.14541745,0.150330361,0.305813577,0.472489384,0.287888889,0.034752576,0.208438961,0.031419486,0.147032213,0.157054358,0.305710669,0.650661376
15,1,1.68,0.309677419,0.025806452,0.819672131,0.253353204,5.63338301,1.19,0.233606557,0.027322404,0.896118721,0.216894977,3.441780822,0.283111111,0.02866239,0.173910249,0.014731877,0.14355931,0.140786966,0.290519125,0.725853094,0.284555556,0.023469422,0.202450947,0.021176161,0.134984892,0.128285593,0.295067268,0.674852653
16,0,1.24,0.226315789,0.015789474,0.694058856,0.283176013,3.148250972,1.62,0.266490765,0.039577836,0.578817734,0.381773399,6.650246305,0.297333333,0.038541218,0.184575168,0.019146756,0.153752561,0.168973856,0.30827305,0.682200368,0.263888889,0.019782869,0.213307097,0.011368511,0.129305933,0.110427825,0.268272796,0.460442706
17,1,1.62,0.265550239,0.035885167,0.571748879,0.381165919,7.365470852,1.44,0.269565217,0.029565217,0.671875,0.2265625,5.0625,0.296555556,0.029913917,0.188787026,0.026249716,0.146285363,0.145041865,0.309497521,0.597751323,0.285888889,0.031845467,0.215258849,0.017895678,0.150761156,0.141776482,0.294717735,0.363532764
18,1,1.36,0.218373494,0.024096386,0.708140304,0.403706155,4.109861019,1.31,0.258663366,0.021039604,0.818228897,0.233039876,3.448990161,0.250256543,0.03958059,0.218893471,0.023222917,0.138414425,0.131852942,0.264491874,0.289969948,0.284888889,0.02551665,0.184173142,0.018426267,0.159975736,0.153412416,0.295672097,0.422817923
19,1,1.31,0.252747253,0.029827316,0.845070423,0.228034876,4.466800805,1.32,0.234482759,0.028965517,0.683810637,0.32729398,3.682057276,0.288444444,0.02714126,0.195078135,0.010112807,0.15040159,0.144854356,0.294308229,0.39973545,0.294888889,0.032825747,0.190814735,0.021262619,0.14541745,0.150330361,0.305813577,0.472489384
20,1,1.69,0.281098546,0.02907916,0.649253731,0.388059701,6.179104478,1.23,0.245773732,0.014304291,0.826580227,0.205294435,3.889789303,0.265444444,0.025514766,0.177817408,0.011584253,0.142204463,0.131138816,0.270794954,0.614741983,0.273888889,0.023442421,0.217054655,0.020716602,0.135091956,0.133850409,0.284757329,0.589138367
21,1,1.4,0.214046823,0.013377926,1.013858497,0.466812546,3.676148796,1.31,0.277777778,0.02124183,0.885269122,0.113314448,5.099150142,0.297555556,0.03876021,0.190697821,0.017632061,0.161143544,0.16665619,0.307561241,0.672941109,0.254478765,0.019568648,0.213625941,0.017636271,0.11599654,0.111732494,0.26324036,0.371635465
22,0,1.17,0.236607143,0.020833333,0.60587133,0.18113679,3.429106808,1.32,0.242105263,0.016842105,0.672727273,0.272727273,3.927272727,0.290777778,0.028603077,0.19970304,0.02957892,0.143562653,0.139284653,0.306249984,0.65542328,0.262222222,0.026209873,0.219344234,0.015942273,0.124476436,0.127076635,0.269206213,0.43019943
23,1,1.31,0.250306748,0.019631902,0.994736842,0.236842105,3.6,1.32,0.277665996,0.018108652,0.618120237,0.152413209,3.657917019,0.260111111,0.041378776,0.2044906,0.022058539,0.149321658,0.134409649,0.272093047,0.37037037,0.289777778,0.025923163,0.191203006,0.018366692,0.1635152,0.151369339,0.300106613,0.41985496
24,1,1.51,0.291793313,0.030395137,0.765027322,0.204918033,4.795081967,1.3,0.249373434,0.023809524,0.833778728,0.235168359,3.800106895,0.294222222,0.029641171,0.196932553,0.015249466,0.152876628,0.147200495,0.303635696,0.347883598,0.290666667,0.034658349,0.192839837,0.023564921,0.152478357,0.152971463,0.303062899,0.432603344
25,0,1.32,0.236886633,0.021996616,1.006517017,0.304127444,3.77986966,1.4,0.223785166,0.025575448,0.8984375,0.4296875,4.068080357,0.288444444,0.02714126,0.195078135,0.010112807,0.15040159,0.144854356,0.294308229,0.39973545,0.298111111,0.036822307,0.191927137,0.018068255,0.161367385,0.161892707,0.307130786,0.700718887
26,0,1.29,0.234309623,0.014644351,0.766488414,0.294117647,3.689839572,1.64,0.25625,0.03125,0.650289017,0.462427746,5.98265896,0.293888889,0.029462183,0.206965707,0.031750025,0.15146492,0.145401845,0.311225109,0.662037037,0.261666667,0.034126847,0.199845468,0.023634606,0.15473853,0.118362628,0.274765105,0.354179894
27,1,1.38,0.272419628,0.0321489,0.751879699,0.172932331,5.210526316,1.58,0.269179004,0.02422611,0.6,0.363636364,4.690909091,0.265444444,0.025514766,0.177817408,0.011584253,0.142204463,0.131138816,0.270794954,0.614741983,0.246812099,0.019167453,0.216474638,0.007484729,0.125798349,0.105895778,0.24868051,0.488507893
28,1,1.17,0.234273319,0.026030369,0.607142857,0.205357143,4.178571429,1.32,0.258782201,0.024590164,0.74055666,0.223658052,3.489065606,0.285555556,0.029775022,0.204521544,0.012942452,0.127872008,0.133864208,0.290257293,0.307977208,0.293222222,0.028969201,0.182740993,0.016661508,0.164247443,0.161243878,0.302236976,0.45985496
29,0,1.49,0.236886633,0.016920474,0.816170862,0.419527079,5.354691076,1.73,0.256410256,0.025641026,0.81232493,0.522875817,5.714285714,0.282111111,0.02236225,0.202042314,0.022988947,0.131816248,0.129268649,0.295418046,0.579411057,0.290666667,0.034658349,0.192839837,0.023564921,0.152478357,0.152971463,0.303062899,0.432603344
30,0,2.38,0.395348837,0.046511628,0.75,0.25,15.75,1.43,0.277372263,0.0243309,0.563230606,0.217853348,4.54303932,0.303777778,0.026302164,0.186263013,0.010573849,0.151738611,0.153780129,0.309845494,0.39973545,0.281777778,0.032627494,0.189322994,0.017260281,0.143989376,0.140462725,0.291021293,0.571089257
31,1,1.64,0.263358779,0.034351145,1.026086957,0.434782609,5.32173913,1.52,0.276951673,0.029739777,0.683333333,0.275,6,0.288666667,0.030705875,0.203580796,0.028196288,0.165463996,0.14067715,0.304122939,0.759920635,0.254444444,0.035180077,0.208840202,0.02259077,0.154209305,0.122615215,0.266959895,0.40973545
32,1,1.25,0.247606019,0.030095759,0.7466973,0.212521539,4.290637565,1.72,0.297385621,0.04248366,0.408472012,0.34795764,7.080181543,0.283111111,0.02866239,0.173910249,0.014731877,0.14355931,0.140786966,0.290519125,0.725853094,0.233478765,0.017613451,0.207830505,0.005930727,0.115664964,0.109683657,0.233956399,0.401551371
33,0,1.82,0.254237288,0.02259887,0.404312668,0.619946092,6.549865229,1.42,0.274025974,0.028571429,0.8125,0.221590909,4.142045455,0.293222222,0.030982751,0.195401105,0.01656564,0.132494697,0.142318314,0.299622981,0.363532764,0.292444444,0.030231827,0.166634902,0.016901103,0.167187233,0.164499324,0.301428961,0.515410515
34,1,1.4,0.253246753,0.025974026,0.628571429,0.285714286,3.857142857,1.53,0.225063939,0.020460358,1.079545455,0.534090909,5.113636364,0.282111111,0.02236225,0.202042314,0.022988947,0.131816248,0.129268649,0.295418046,0.579411057,0.279444444,0.029297725,0.198200461,0.021371939,0.138833133,0.148098169,0.289181922,0.543714455
35,0,1.31,0.252747253,0.029827316,0.845070423,0.228034876,4.466800805,2.68,0.326923077,0,0.659340659,0.879120879,10.87912088,0.285589877,0.025900862,0.198580232,0.015891471,0.1526714,0.150439913,0.295972638,0.388118097,0.264333333,0.031902589,0.204315959,0.020127803,0.142435244,0.14448314,0.276459342,0.4744709
36,1,1.54,0.26007326,0.04029304,0.983193277,0.344537815,5.672268908,1.51,0.260431655,0.035971223,0.55448098,0.348162476,5.338491296,0.290888889,0.027908024,0.205350079,0.028561333,0.155507591,0.138568103,0.306428076,0.53505291,0.259777778,0.04473619,0.225745135,0.021789641,0.153473597,0.130952886,0.272071533,0.33037037
37,1,1.88,0.264423077,0.028846154,0.880952381,0.571428571,7.607142857,1.15,0.232876712,0.0304414,0.825,0.19375,3.0375,0.280222222,0.035396397,0.193985914,0.014014623,0.144499543,0.143566788,0.286689355,0.662361031,0.236367654,0.018224965,0.227845584,0.010070715,0.122424343,0.10739939,0.240875124,0.463640168
38,1,1.78,0.287272727,0.043636364,0.491525424,0.440677966,7.169491525,1.31,0.258663366,0.021039604,0.818228897,0.233039876,3.448990161,0.273777778,0.023402674,0.214996014,0.015727136,0.115817782,0.126211582,0.279630413,0.400569801,0.298,0.029948825,0.150329608,0.016574561,0.169037633,0.162866618,0.306382866,0.519114219
39,1,1.43,0.2375,0.021428571,0.910556003,0.362610798,4.641418211,1.57,0.262345679,0.021604938,0.857142857,0.357142857,5.914285714,0.269555556,0.025217238,0.213358798,0.023030033,0.138869875,0.137769496,0.28230915,0.50163328,0.280888889,0.029778539,0.210478818,0.022423476,0.140689936,0.14522501,0.292448648,0.539084826
40,1,1.76,0.307407407,0.018518519,0.694915254,0.355932203,6.406779661,1.24,0.226315789,0.015789474,0.694058856,0.283176013,3.148250972,0.287888889,0.031259158,0.1858832,0.017980642,0.161364616,0.15398123,0.298701623,0.515410515,0.297333333,0.038541218,0.184575168,0.019146756,0.153752561,0.168973856,0.30827305,0.682200368
41,1,1.62,0.266490765,0.039577836,0.578817734,0.381773399,6.650246305,1.3,0.255121043,0.026070764,0.6,0.2,4.536,0.24092321,0.020013432,0.227420042,0.009752302,0.126278028,0.109262253,0.244749113,0.48586239,0.299222222,0.029305003,0.195097628,0.01596076,0.156347009,0.15941576,0.309181442,0.436772487
42,0,1.32,0.234482759,0.028965517,0.683810637,0.32729398,3.682057276,1.36,0.218373494,0.024096386,0.708140304,0.403706155,4.109861019,0.288888889,0.031313359,0.208821897,0.02661076,0.149736056,0.143219997,0.304109039,0.467859755,0.263333333,0.037295198,0.20050811,0.022854847,0.156785014,0.127174219,0.275536629,0.385925926
43,0,1.44,0.269565217,0.029565217,0.671875,0.2265625,5.0625,1.68,0.309677419,0.025806452,0.819672131,0.253353204,5.63338301,0.281666667,0.025665868,0.211542692,0.01668314,0.120597803,0.131596423,0.288084519,0.289458689,0.283111111,0.02866239,0.173910249,0.014731877,0.14355931,0.140786966,0.290519125,0.725853094
44,1,1.19,0.233606557,0.027322404,0.896118721,0.216894977,3.441780822,1.53,0.231666667,0.03,0.894854586,0.492170022,5.302013423,0.284555556,0.023469422,0.202450947,0.021176161,0.134984892,0.128285593,0.295067268,0.674852653,0.287333333,0.031668736,0.209819193,0.030019798,0.156023008,0.146782658,0.304798686,0.604365079
45,0,1.32,0.277665996,0.018108652,0.618120237,0.152413209,3.657917019,1.4,0.214046823,0.013377926,1.013858497,0.466812546,3.676148796,0.298,0.029948825,0.150329608,0.016574561,0.169037633,0.162866618,0.306382866,0.519114219,0.297333333,0.038541218,0.184575168,0.019146756,0.153752561,0.168973856,0.30827305,0.682200368
46,1,1.31,0.277777778,0.02124183,0.885269122,0.113314448,5.099150142,1.51,0.291793313,0.030395137,0.765027322,0.204918033,4.795081967,0.256812099,0.019803113,0.20847153,0.015763857,0.121902245,0.111407303,0.263937972,0.401551371,0.295888889,0.028243065,0.200365467,0.015135971,0.157272935,0.156692038,0.30530115,0.436772487
47,1,1.3,0.249373434,0.023809524,0.833778728,0.235168359,3.800106895,1.31,0.250306748,0.019631902,0.994736842,0.236842105,3.6,0.287444444,0.030832545,0.196543541,0.025559223,0.147879253,0.146093156,0.300842312,0.472489384,0.277777778,0.034019771,0.173107314,0.021228154,0.15568071,0.121167694,0.287096299,0.385925926
48,0,1.32,0.242105263,0.016842105,0.672727273,0.272727273,3.927272727,1.69,0.281098546,0.02907916,0.649253731,0.388059701,6.179104478,0.282888889,0.032791472,0.227156639,0.016631381,0.132244956,0.14136021,0.290590029,0.345014245,0.268111111,0.02379621,0.17885283,0.013650503,0.138352262,0.128856597,0.274737995,0.614741983
49,1,1.23,0.245773732,0.014304291,0.826580227,0.205294435,3.889789303,1.17,0.236607143,0.020833333,0.60587133,0.18113679,3.429106808,0.277666667,0.018965436,0.214821531,0.020545051,0.130724007,0.116357374,0.288386544,0.508185986,0.282444444,0.030034835,0.214241701,0.032449818,0.162922103,0.142258459,0.301885581,0.630291005
50,0,1.32,0.258782201,0.024590164,0.74055666,0.223658052,3.489065606,1.4,0.223785166,0.025575448,0.8984375,0.4296875,4.068080357,0.295,0.029356697,0.165385337,0.016609392,0.166407888,0.161908764,0.30281807,0.483760684,0.277333333,0.039108302,0.198276143,0.016846319,0.14573848,0.161366364,0.287222439,0.585582011
51,0,1.58,0.269179004,0.02422611,0.6,0.363636364,4.690909091,1.32,0.236886633,0.021996616,1.006517017,0.304127444,3.77986966,0.263,0.024454429,0.206738246,0.012290435,0.136128881,0.119861253,0.268260985,0.463088209,0.265555556,0.027756764,0.218323722,0.013488385,0.152411241,0.141567598,0.273412907,0.273809524
52,1,1.73,0.256410256,0.025641026,0.81232493,0.522875817,5.714285714,1.64,0.25625,0.03125,0.650289017,0.462427746,5.98265896,0.278777778,0.027510045,0.240199241,0.026339095,0.143610003,0.143165664,0.292752734,0.467859755,0.254666667,0.049895673,0.246023858,0.02236398,0.156492928,0.139295318,0.267732835,0.264550265
53,1,1.17,0.234273319,0.026030369,0.607142857,0.205357143,4.178571429,1.38,0.272419628,0.0321489,0.751879699,0.172932331,5.210526316,0.279444444,0.026758118,0.20415713,0.018716327,0.132633771,0.135310964,0.287454354,0.567236467,0.283111111,0.02866239,0.173910249,0.014731877,0.14355931,0.140786966,0.290519125,0.725853094
54,1,1.4,0.253246753,0.025974026,0.628571429,0.285714286,3.857142857,1.29,0.234309623,0.014644351,0.766488414,0.294117647,3.689839572,0.263145432,0.016881596,0.232652183,0.018192383,0.122250339,0.113648624,0.272068246,0.453376912,0.289333333,0.034019833,0.209035494,0.032022584,0.160899358,0.156187046,0.308683791,0.641402116
55,1,1.72,0.297385621,0.04248366,0.408472012,0.34795764,7.080181543,1.49,0.236886633,0.016920474,0.816170862,0.419527079,5.354691076,0.231700988,0.013608247,0.201125922,0.006294846,0.110988572,0.101330553,0.232527635,0.429248634,0.277555556,0.023469422,0.20460665,0.021176161,0.13609354,0.135491801,0.289036371,0.597929576
56,0,1.52,0.276951673,0.029739777,0.683333333,0.275,6,1.82,0.254237288,0.02259887,0.404312668,0.619946092,6.549865229,0.263888889,0.037995707,0.214198774,0.023790924,0.159878169,0.127119903,0.277023349,0.28010582,0.270111111,0.02643014,0.229263893,0.018050125,0.11617002,0.128284883,0.277075953,0.511680912
57,1,1.14,0.2297593,0.030634573,0.743879473,0.16007533,4.491525424,1.42,0.274025974,0.028571429,0.8125,0.221590909,4.142045455,0.295444444,0.028601535,0.197842235,0.015639329,0.150537447,0.15870147,0.305050228,0.347883598,0.298,0.029948825,0.150329608,0.016574561,0.169037633,0.162866618,0.306382866,0.519114219
58,1,1.25,0.247606019,0.030095759,0.7466973,0.212521539,4.290637565,1.53,0.225063939,0.020460358,1.079545455,0.534090909,5.113636364,0.279333333,0.028766885,0.191160043,0.013619429,0.160526724,0.135401029,0.286011823,0.742947111,0.274,0.024205608,0.203265996,0.022259358,0.131329865,0.138725161,0.283611608,0.587685463
59,0,1.43,0.277372263,0.0243309,0.563230606,0.217853348,4.54303932,2.38,0.317073171,0.097560976,0.5,0.75,9,0.277333333,0.039108302,0.198276143,0.016846319,0.14573848,0.161366364,0.287222439,0.585582011,0.3,0.031532271,0.188599861,0.0288556,0.165028857,0.153578942,0.316355749,0.6255291
60,0,1.15,0.232876712,0.0304414,0.825,0.19375,3.0375,1.43,0.2375,0.021428571,0.910556003,0.362610798,4.641418211,0.231700988,0.013608247,0.201125922,0.006294846,0.110988572,0.101330553,0.232527635,0.429248634,0.271444444,0.018193736,0.197542182,0.020771356,0.134337848,0.123061186,0.28236838,0.468299946
61,0,1.51,0.260431655,0.035971223,0.55448098,0.348162476,5.338491296,1.78,0.287272727,0.043636364,0.491525424,0.440677966,7.169491525,0.266222222,0.043143407,0.222571363,0.023458437,0.162176218,0.145913911,0.279038213,0.483809524,0.282666667,0.031736007,0.22148952,0.019298565,0.132087623,0.144429475,0.29150161,0.511680912
62,1,1.31,0.252747253,0.029827316,0.845070423,0.228034876,4.466800805,1.31,0.258663366,0.021039604,0.818228897,0.233039876,3.448990161,0.280589877,0.02623703,0.200415157,0.015180177,0.14920102,0.138224648,0.290426892,0.299229208,0.282888889,0.033509823,0.174089466,0.017771494,0.163614187,0.157383574,0.292779756,0.574669775
63,1,1.88,0.264423077,0.028846154,0.880952381,0.571428571,7.607142857,1.57,0.262345679,0.021604938,0.857142857,0.357142857,5.914285714,0.287444444,0.028911505,0.182291401,0.01376405,0.147519383,0.139369587,0.294279365,0.742947111,0.292555556,0.03179694,0.198189869,0.02289731,0.146872808,0.142502499,0.304425594,0.462568749
64,0,1.46,0.27,0.01,0.842572062,0.266075388,4.390243902,1.64,0.263358779,0.034351145,1.026086957,0.434782609,5.32173913,0.294444444,0.033307051,0.187942636,0.023728708,0.16782271,0.16242067,0.308043613,0.656274442,0.284222222,0.030809629,0.202556526,0.027848693,0.148120742,0.140665466,0.299823561,0.597751323
65,1,1.62,0.266490765,0.039577836,0.578817734,0.381773399,6.650246305,1.19,0.233606557,0.027322404,0.896118721,0.216894977,3.441780822,0.259555556,0.02182643,0.20843058,0.017162755,0.124431224,0.114488104,0.267988637,0.380607316,0.277555556,0.023469422,0.20460665,0.021176161,0.13609354,0.135491801,0.289036371,0.597929576
66,0,1.36,0.218373494,0.024096386,0.708140304,0.403706155,4.109861019,1.87,0.310231023,0.03630363,0.482315113,0.36977492,7.813504823,0.268777778,0.039969581,0.199260897,0.022298079,0.15388156,0.130852554,0.279842095,0.375661376,0.279444444,0.026758118,0.20415713,0.018716327,0.132633771,0.135310964,0.287454354,0.567236467
67,1,1.3,0.255121043,0.026070764,0.6,0.2,4.536,1.76,0.307407407,0.018518519,0.694915254,0.355932203,6.406779661,0.291444444,0.027875503,0.191718811,0.015159374,0.156217054,0.15491067,0.300952646,0.436772487,0.273222222,0.027720436,0.181130566,0.014916042,0.157811255,0.147057819,0.280859253,0.557834758
68,0,1.68,0.309677419,0.025806452,0.819672131,0.253353204,5.63338301,1.32,0.234482759,0.028965517,0.683810637,0.32729398,3.682057276,0.269777778,0.025763882,0.18619856,0.010616426,0.146164536,0.129721436,0.274555194,0.631836,0.292555556,0.03179694,0.198189869,0.02289731,0.146872808,0.142502499,0.304425594,0.462568749
69,1,1.24,0.226315789,0.015789474,0.694058856,0.283176013,3.148250972,1.53,0.231666667,0.03,0.894854586,0.492170022,5.302013423,0.284333333,0.035120183,0.187969677,0.017726076,0.166046426,0.158522591,0.293696492,0.608730159,0.286777778,0.028284377,0.193921792,0.026219498,0.155044821,0.137732915,0.301250013,0.653306878
70,1,1.51,0.291793313,0.030395137,0.765027322,0.204918033,4.795081967,1.31,0.250306748,0.019631902,0.994736842,0.236842105,3.6,0.299222222,0.029305003,0.195097628,0.01596076,0.156347009,0.15941576,0.309181442,0.436772487,0.266555556,0.036100721,0.184907592,0.022141761,0.148741921,0.122095279,0.277583852,0.44973545
71,0,1.32,0.277665996,0.018108652,0.618120237,0.152413209,3.657917019,1.31,0.277777778,0.02124183,0.885269122,0.113314448,5.099150142,0.310444444,0.032387,0.166657493,0.016571275,0.174574459,0.169103351,0.317965987,0.574669775,0.242256543,0.017378986,0.21690018,0.007803141,0.121944664,0.104032916,0.244806521,0.466285671
72,1,1.23,0.245773732,0.014304291,0.826580227,0.205294435,3.889789303,1.32,0.242105263,0.016842105,0.672727273,0.272727273,3.927272727,0.265222222,0.020045607,0.22047196,0.019627719,0.134430856,0.132210383,0.276403963,0.401104179,0.300777778,0.029903688,0.191999897,0.021045816,0.137464179,0.143390234,0.310432638,0.400569801
73,0,1.17,0.236607143,0.020833333,0.60587133,0.18113679,3.429106808,1.3,0.249373434,0.023809524,0.833778728,0.235168359,3.800106895,0.291,0.030392157,0.191754435,0.02634897,0.144644833,0.141362009,0.305337726,0.609295334,0.287444444,0.030832545,0.196543541,0.025559223,0.147879253,0.146093156,0.300842312,0.472489384
74,1,1.38,0.272419628,0.0321489,0.751879699,0.172932331,5.210526316,1.4,0.223785166,0.025575448,0.8984375,0.4296875,4.068080357,0.25,0.025596006,0.201964996,0.011998259,0.14435183,0.121606542,0.255463806,0.6001221,0.287,0.03929625,0.20494756,0.01779399,0.146988729,0.168537915,0.297758699,0.719237405
75,1,1.32,0.236886633,0.021996616,1.006517017,0.304127444,3.77986966,1.47,0.280550775,0.018932874,0.439970172,0.260999254,4.429530201,0.290145432,0.022898023,0.189745616,0.01050456,0.148063003,0.144804282,0.29663669,0.35108106,0.270444444,0.035310393,0.179032731,0.021646176,0.153560402,0.120752851,0.280499357,0.394179894
76,1,1.65,0.23655914,0.005376344,0.875,0.55,4.275,1.58,0.269179004,0.02422611,0.6,0.363636364,4.690909091,0.292444444,0.030231827,0.166634902,0.016901103,0.167187233,0.164499324,0.301428961,0.515410515,0.277777778,0.021165038,0.194319906,0.010332137,0.124988044,0.118321487,0.280748397,0.384384505
77,1,1.35,0.23929471,0.032745592,0.521276596,0.340425532,5.361702128,1.17,0.234273319,0.026030369,0.607142857,0.205357143,4.178571429,0.265222222,0.020045607,0.22047196,0.019627719,0.134430856,0.132210383,0.276403963,0.401104179,0.300777778,0.029903688,0.191999897,0.021045816,0.137464179,0.143390234,0.310432638,0.400569801
78,0,1.29,0.234309623,0.014644351,0.766488414,0.294117647,3.689839572,1.73,0.256410256,0.025641026,0.81232493,0.522875817,5.714285714,0.282444444,0.030644683,0.189481708,0.023823717,0.1373216,0.139594332,0.29502784,0.609295334,0.277478765,0.030493308,0.198348794,0.022347573,0.141774424,0.137976017,0.289332159,0.418543989
